id,qA,qB,qC,qD
100917,84.3517114332,93.0278394214,78.6036805154,87.2800534741
100918,65.2702482215,62.5849582567,58.722052344,66.2724417914
100919,67.0184141026,68.7872900565,75.6980436388,66.6268495803
100920,52.28793068,52.8775233873,61.9320232483,54.2280346277
100921,47.9457334625,47.9457334625,46.6893076632,47.1106744809
100922,37.1042863701,33.4713000186,33.1032043432,31.9152278705
100923,53.8333201336,61.0839485682,51.1667576324,46.5297366826
100924,40.8731170063,37.9887226538,40.9212309092,38.0962119157
100925,33.2189933839,33.6142866217,33.6142866217,33.6142866217
100926,55.3089197421,47.2342962559,55.3089197421,47.2342962559
100927,63.00968018,67.4004123195,75.508593151,66.5931682483
100928,41.0056619625,44.8663978998,51.7009148336,40.9010889052
100929,43.7768081006,41.573319115,44.1266857014,51.849901507
100930,71.729031513,72.0402388031,72.3834812509,78.2243238162
100931,64.441952935,68.3918547735,65.7685507742,63.6587912863
100932,69.3810576592,70.6123994438,72.3259541638,69.3810576592
100933,48.3640944555,47.8221316818,46.9372379474,46.7992815452
100934,87.1372325439,78.2487035204,77.0752787032,77.2614278772
100935,42.8138986989,46.6658631295,39.4884765004,45.566551832
100936,52.3483768742,51.5678098414,55.7880614508,58.6602992697
100937,42.887483418,42.7041908747,43.5145382109,44.4348912477
100938,33.3169420433,31.8367175108,30.4006049956,30.9379219469
100939,64.2864919147,58.763093816,68.7524842234,60.3725276895
100940,27.7434325489,23.5676378322,29.2559075551,25.3240712117
100941,24.3641682175,25.227377555,26.3997953248,22.7351731368
100942,46.880263539,50.1356131415,49.9319649392,49.5610446761
100943,29.5062201776,30.4547548518,27.0796293843,26.2263256231
100944,43.7887177823,48.130606454,46.3468909233,50.7097777758
100945,34.177833323,31.8282258655,37.5251926202,37.096703581
100946,79.4084878899,80.2002453905,80.9190789973,83.1061086468
100947,82.1153413867,77.7724417076,81.6820931097,76.5730251335
100948,72.0678872282,86.9448504874,76.6027466061,81.4482100711
100949,41.1519158032,29.189257398,37.654773818,20.5654260693
100950,39.0843476583,42.3596313343,47.4894047927,48.275638195
100951,43.6128514462,43.6128514462,43.6128514462,43.6128514462
100952,33.5191252664,36.4859014622,33.8691702974,43.0544466681
100953,50.8940229158,40.7630288019,43.1155916064,48.4297632015
100954,59.6318756966,79.2322124863,66.7241706349,75.79574575
100955,56.9925499727,53.8399999762,59.119120088,52.0354826176
100956,25.5566890262,29.2472206183,28.8731222405,31.770702964
100957,42.4781154387,51.5849410155,42.4781154387,42.4781154387
100958,31.8761669195,35.3792840886,35.3531692086,39.3533867399
100959,21.7192905636,30.7647794379,23.8770743105,29.6258346461
100960,57.668205586,54.7762619791,59.8507424396,53.1415874689
100961,48.284123588,44.2811927474,51.0893185729,44.3175417456
100962,61.7355911868,61.2406554477,54.6804445681,52.9929706708
100963,92.9095653974,97.7751235624,103.126486184,106.007466628
100964,26.670546265,25.1494064689,26.40013874,24.6846778709
100965,19.7806945005,16.1509873015,19.4069110813,17.6183667324
100966,40.2207113291,42.6901362622,42.0915559745,40.7604782072
100967,43.816902887,43.816902887,55.7182796346,57.7878166854
100968,43.5170353832,49.1566391626,47.3611782828,48.8235619778
100969,25.6350553167,30.6310022119,40.398133598,34.7692730344
100970,110.828221661,109.400991918,107.52865063,112.222921229
100971,50.3292164497,48.9424419162,48.070776139,46.2499465435
100972,69.1327738967,65.8144643495,68.0180719753,64.939231322
100973,67.98135924,69.5601677081,68.4125556436,62.3233181777
100974,65.3868777265,72.9101114243,70.195834304,58.4555933266
100975,42.0874231786,45.4203561448,40.0392407744,42.6014200423
100976,81.5002413496,84.7459388861,81.2332159797,86.1480737578
100977,51.5164428471,62.7927661049,59.851038525,69.3177959631
100978,65.8003920107,68.1886638642,63.1541430978,62.6287876133
100979,34.1603178434,38.0574805956,36.0715575151,37.4066811706
100980,68.2971358942,68.2971358942,70.3273198347,71.2532213995
100981,96.1804766998,86.5657523638,93.9715444013,95.4812619185
100982,39.6144277784,37.4903706829,37.8566637917,39.2036667308
100983,26.903077951,20.7634006424,20.6980111249,22.9409160323
100984,86.7134954513,84.3295706612,75.3297248084,99.1734423736
100985,69.7840719756,69.7840719756,73.1480153357,82.8961163394
100986,78.3712184855,68.6619274008,76.9484375433,74.8220146094
100987,67.0419369731,69.358246387,65.1706611289,63.5463642625
100988,97.7547750665,96.6235869022,90.820077869,96.2834571079
100989,36.3648809867,36.4002391945,49.8157090946,50.368076122
100990,42.1309889249,37.0102179318,42.7952559007,40.3637401606
100991,52.0046360161,51.4565667209,46.1497552811,43.3685828807
100992,128.322660375,138.260787527,130.041151165,128.095729357
100993,58.5336202318,57.4073012042,64.769465979,63.988984804
100994,46.9547903271,42.2398240638,43.8271337948,45.1290544959
100995,58.1124775501,54.0308825474,59.5523631666,59.1265922642
100996,46.8973711111,46.8973711111,42.5237134625,42.5237134625
100997,64.1778716749,68.3947776538,69.8112571365,56.9683322252
100998,76.3933430149,75.2358705722,80.4371423879,78.2851690426
100999,91.2491590181,93.2064660092,99.3841358397,97.8634505599
101000,42.6436493154,44.2256737682,42.9819857822,48.6283307725
101001,32.1066909706,30.9734357613,30.7970468884,38.2645400629
101002,60.724075937,60.3785459702,62.0242453101,61.4393042232
101003,37.2845752401,40.4864494594,40.6840177635,38.9632290194
101004,62.4048237573,63.6062741746,62.6541124911,68.6007456134
101005,25.7404548417,24.822751138,30.127232091,30.1777164203
101006,51.6267998809,57.4763027296,61.1616464274,57.1730135828
101007,23.5810153803,29.3548611769,29.7527022751,37.6062669955
101008,27.7505053239,32.1870644895,26.1838724585,32.0817959991
101009,47.3629870122,47.3674474462,44.8932046023,44.8932046023
101010,40.0183846097,48.7848029861,44.2620162503,43.1227301933
101011,33.196656344,34.5773363659,27.7256208929,35.6863842617
101012,91.7166944981,89.7486268688,89.8425785781,86.1964300946
101013,70.0793926192,73.7927643081,61.5890261898,65.3015725454
101014,40.8378614512,47.2675121871,48.6194144713,49.4236916071
101015,42.6442184413,43.9084731082,43.3718202906,45.1428679443
101016,28.112908447,30.4586956006,29.1230301238,27.715257673
101017,87.1794057795,90.5966485751,95.0724882068,91.1111983397
101018,58.0754978377,71.2792359263,64.7120609098,64.727014904
101019,47.361248204,51.0423730331,55.2189924122,51.19241547
101020,36.0651653294,36.9370115216,37.6019011483,37.9711227366
101021,64.1276364734,65.4022447937,64.1276364734,64.1276364734
101022,48.8963579788,47.2574737425,45.4100704714,48.9535367485
101023,37.9380029489,45.7983045525,48.6834576113,51.6796313686
101024,29.7201169325,31.899787106,29.7201169325,32.207543423
101025,61.2657684954,54.5637702634,53.1083246885,53.1083246885
101026,87.3903033731,85.045640054,84.1181312756,86.1956319804
101027,33.3847588754,39.2243453735,38.3241381897,39.1689427542
101028,74.3446234056,61.9735879104,71.5581087599,66.675742207
101029,41.1306957122,35.6240760011,37.4790379896,30.2883220032
101030,58.2625048788,54.4952870605,55.0686646466,55.9179912713
101031,37.6083208991,36.7189355716,47.2547445744,52.593997339
101032,26.4241539553,26.237626899,24.3586119485,23.5561861255
101033,50.7877973453,53.3487710923,57.1827208211,56.6593837556
101034,39.7966675434,38.1719716239,39.3191151162,35.4444474922
101035,43.2257388342,42.6242630653,46.8900059507,58.7909383475
101036,35.5881092743,34.7534943169,45.9004021477,49.11105135
101037,21.422738531,22.7112794544,21.480069187,20.7893784518
101038,78.9207728524,83.4174769656,83.3920901457,83.5582263162
101039,84.9958268794,84.9958268794,82.6468544908,82.6468544908
101040,52.5031998514,47.7499758373,50.4181769398,49.4107404575
101041,54.1502199232,46.7331909412,45.8821065886,48.5071844594
101042,28.5368979993,26.6040622384,39.7961696846,28.5344864781
101043,55.8038390794,55.7927104213,54.582339014,47.7694568419
101044,136.814514127,133.752791474,130.682318401,133.620042907
101045,44.9646030722,43.7719588486,41.6023795434,43.6326518069
101046,76.5508014612,69.7556174709,69.7556174709,79.4008259851
101047,27.2192970302,30.5841350149,31.8682646765,31.7945639601
101048,88.7659129117,105.279065571,96.1633010626,89.0185503927
101049,45.0292505127,45.7558839214,54.5074240033,50.3180732102
101050,60.2389123021,59.3649456008,56.3213310388,55.2198129583
101051,58.2679086719,60.6100131095,68.4687789156,60.9273625447
101052,46.4133320193,47.0607227169,49.0749511303,54.2300770653
101053,37.4108508044,34.7536980491,33.1051982633,38.6760922395
101054,27.9866688349,30.4571552891,34.9442251891,35.3563372773
101055,48.8449895303,57.1715236571,51.4374193106,57.2505986572
101056,42.4979241558,47.4253169487,46.6742616628,47.0305999547
101057,46.873379477,43.6513602835,46.873379477,42.2050917365
101058,30.9534861144,37.8785925768,35.6485653967,33.2974533669
101059,44.8609104812,44.7043961736,45.7601452024,44.8782658732
101060,68.7632693533,68.7366718733,73.5581143997,60.5692467061
101061,106.399873892,106.399873892,106.399873892,111.241080542
101062,52.8603532867,59.9202327103,54.1598878272,61.5115340059
101063,30.3075355185,26.9583168213,29.4714659497,33.1139479991
101064,56.101695203,67.5911454974,63.5024637912,56.5760143346
101065,66.4918443041,63.7893700512,69.847410888,69.847410888
101066,59.5884044858,50.2482475665,54.6905481273,52.7462660016
101067,53.1865063921,59.9453688167,46.3461947715,49.6018255092
101068,47.6396274025,49.7621842429,49.7138679463,48.7981288606
101069,58.8415757303,52.956609213,54.3304403832,59.9362605514
101070,62.832222984,63.9545602705,74.3740512539,73.5338642015
101071,52.3241415785,48.2230964577,48.2230964577,51.9255155988
101072,32.5137273193,32.5137273193,41.7826394366,22.0602157636
101073,30.0703160587,30.0924721726,31.213673904,25.0305404162
101074,40.4619025591,51.6371857261,47.6492950029,46.7383272222
101075,34.0088801946,33.6034380236,32.5090127772,30.8777784839
101076,44.3715327474,52.3583244629,55.2632015265,51.5715757075
101077,72.8813534261,70.9033852465,65.6401035924,78.73698384
101078,70.4533509117,68.5397068591,70.4533509117,68.2312198245
101079,69.552971894,70.9595503703,76.3123477934,76.3123477934
101080,42.6936994431,37.4783077678,37.4783077678,37.4783077678
101081,57.327177276,56.3413970544,68.3450451747,53.7166953736
101082,56.2473182785,48.3650153001,61.5673358183,66.6081386891
101083,47.1947558713,44.0605933547,45.5235293068,47.6826957457
101084,43.0893582395,48.4827074194,41.0194281875,43.0930759213
101085,57.7277477284,55.1020538877,52.2254291457,59.3024049086
101086,73.5171345304,73.0400879407,72.9883791864,72.5113325967
101087,70.99364024,70.99364024,72.813547616,72.813547616
101088,44.1844551777,45.2442670879,44.4026154111,52.3121074306
101089,25.6416091846,21.7961072256,23.3131567741,26.9142027199
101090,46.1923525587,47.158169575,42.2188952314,45.8714347206
101091,30.228258508,33.3441678663,31.8593033477,29.8875433231
101092,49.9310526463,51.7399811876,57.6761391823,60.0686780334
101093,38.4844293982,55.0836268241,60.5831311929,41.8813430716
101094,84.198848719,76.883942202,70.9335654012,75.510772243
101095,106.834780884,105.220925654,107.341038816,108.954894047
101096,55.1797309743,57.8294527619,57.2718714143,63.6178296626
101097,60.0526014416,75.4048499081,64.5901761366,56.4988137812
101098,65.4667646414,66.925952514,65.4667646414,65.4667646414
101099,59.5879518392,39.67660278,47.1052890112,53.8088510674
101100,59.119117331,60.3601920979,55.4052505561,55.2293878036
101101,87.4418922455,88.4671823432,90.4370190079,85.7362227423
101102,21.1571666529,22.12267403,20.9403092538,20.8827329523
101103,31.2764973864,34.7096917075,26.8802238398,34.3594257605
101104,38.8609136501,40.0319499176,35.512581874,37.9748652597
101105,36.8008915385,55.2716417929,37.9525247051,44.8068724278
101106,71.2119465858,85.5538646446,76.8220447933,76.9062217483
101107,39.9915172511,41.8800878914,43.4033805894,42.4236976396
101108,20.4161048824,26.3880439434,25.3246054074,24.4214265692
101109,63.0183108152,75.5147747175,61.3578279452,72.7836880064
101110,66.9631145663,75.9811807178,69.9126577075,74.055628106
101111,79.5136240482,75.6908115933,92.2267198082,83.8392247106
101112,42.7382938909,49.1504479385,36.8245231612,40.0374083762
101113,49.6395414582,49.3058466318,55.893352269,48.2212155707
101114,70.9755067091,76.4287499971,72.9807223616,71.1983763992
101115,59.0060366382,43.796810186,71.0261513301,43.0799941179
101116,36.2348952115,39.0671523034,29.1829891792,37.5449529834
101117,43.5864882649,48.4757174311,48.8120367398,48.4757174311
101118,104.54790382,97.5502647779,100.307943839,92.0315220009
101119,76.9777186626,79.3150933285,82.4070977343,90.3225121304
101120,61.5688462418,57.646993981,58.7791214636,55.8931383523
101121,35.0529389705,39.7779380689,30.7800563385,39.3067139722
101122,45.0798875503,39.9901845351,40.1442069988,47.2424776037
101123,78.2568419305,78.5422098411,75.7555541853,72.0077609687
101124,50.5128869811,66.4390761422,54.9674414809,60.5633643525
101125,81.2286946007,77.041514322,77.1413866214,79.3039721611
101126,61.7490479533,53.1137523453,55.0951197508,54.6247735496
101127,130.651363504,131.035260847,129.585123301,124.828652633
101128,111.823927243,92.416588825,92.416588825,97.4193481243
101129,114.513480988,98.2022849476,97.3671347442,106.738191423
101130,90.8879561255,85.9807043959,92.3035034868,87.4559745248
101131,54.2915269412,52.061653409,55.4312468044,47.5618157411
101132,45.6748941136,45.9007110968,48.3027443565,52.0008456378
101133,52.9834830369,48.9212533502,50.9345923807,48.9212533502
101134,30.4617020673,27.2192675026,30.3194509126,29.8063755177
101135,53.7998512577,51.0568678722,68.5507537529,53.2098682384
101136,45.7692935679,46.8255791976,43.0919813477,51.4551587902
101137,37.3638043673,36.5863379551,35.7319362441,38.5639624264
101138,32.2439254528,28.1982011073,32.0701369128,28.0662222559
101139,55.3825352609,37.0338408212,49.0806003233,48.6447143497
101140,42.2740756784,40.1092519691,41.6151992637,41.8170796497
101141,89.1413744133,85.9776923657,89.6914542409,79.2545462023
101142,64.129593625,59.4256885039,59.6920026717,58.9195363071
101143,52.2772287188,54.6131246978,52.2058096131,55.823429138
101144,55.0134890181,56.0001664728,54.701765262,59.500193312
101145,78.4430394722,78.4430394722,77.3493067373,76.6521501468
101146,74.8780672946,72.3588829588,78.6812258375,76.1570158322
101147,69.5425344806,56.3965194568,59.9289709958,60.1645836824
101148,70.3161793994,72.7115906876,71.7455075712,70.5445417056
101149,44.8724950269,46.0177812213,47.4141717496,47.5410846567
101150,72.6435527683,74.4330761438,72.6018993929,77.0642335953
101151,43.9381245688,44.8814027038,49.7130969954,49.9458084674
101152,157.911286424,165.014274479,160.224787777,161.285971161
101153,91.2399752019,93.8859124908,86.4604848098,87.942824177
101154,55.5256042478,53.5624349489,54.7648387611,58.0912059554
101155,47.8799427198,49.464937734,45.2744074237,62.311381941
101156,66.2355703377,61.6402633857,60.8309984524,74.7972759584
101157,71.5896103249,74.3550772857,71.2947003445,81.1554322
101158,42.0551009437,40.4128301663,41.7929160812,37.8055876585
101159,84.2189220332,84.2189220332,89.6599733958,89.7604873463
101160,60.0281145628,61.8957103852,65.7521972967,62.4758421432
101161,66.2074692714,43.7949088632,76.4554051561,58.3920095274
101162,83.7192318694,86.1236619588,86.241334254,86.3851295431
101163,40.9095052092,38.6904287799,37.2400435626,40.7727801143
101164,28.8201162557,29.1887035866,31.2220395126,28.2444845988
101165,30.5726309449,32.6747297091,43.2294209032,33.7432934168
101166,54.7463933506,56.0592731969,55.5019798863,57.0066841249
101167,61.0979291542,59.352815839,56.0948680894,49.9345407534
101168,37.7223126594,35.3047343711,39.1740374111,33.3681115834
101169,50.5386467844,43.8361376865,50.5386467844,43.8361376865
101170,40.0945915333,33.3707602786,43.0582798316,36.2739651422
101171,68.3353381244,65.8005803454,66.3357355267,72.4804634172
101172,53.3169282389,54.5540244105,50.9164698963,52.1535660679
101173,40.9100964919,44.9688493098,42.4286795724,45.3525406439
101174,65.1664697439,62.3805420911,57.4926574826,58.383857275
101175,113.7346421,110.73501551,97.5680659638,113.068951251
101176,69.7388378479,70.9368432385,67.599912508,61.2908693366
101177,57.9168303665,53.5717186706,52.2134784553,58.3308164444
101178,35.544949595,32.6491038462,34.5123472829,44.0480928279
101179,34.0731032159,36.7478909581,33.8097931157,37.4543639531
101180,31.1856528545,29.5660458839,32.3194999076,24.4455423182
101181,40.7353297674,45.5127171833,46.8053565244,45.3935738793
101182,76.7201845547,71.7087119303,68.4178712652,64.8895685917
101183,30.6459128882,32.4637409835,31.6237635116,26.8680622937
101184,38.4336811531,43.6639709504,41.0453449124,50.2537342773
101185,71.725553302,71.0492337264,70.8146559366,72.7786798519
101186,122.810407434,130.343407673,120.362747166,138.099367325
101187,62.696303149,59.6760569835,59.8600525661,59.0020930785
101188,36.0080364834,38.6937799761,38.7424028759,41.4281463686
101189,25.520815075,26.9041318443,24.7429129556,30.887548594
101190,48.4739293688,51.2711456804,51.308601079,49.4112458227
101191,43.3488012231,46.6834947533,44.4878746693,43.6498448701
101192,59.3068703697,44.8497723556,58.0777330593,41.8956979678
101193,61.850373767,56.3014230363,54.1491092128,56.8352594882
101194,17.6713881987,17.5420054598,20.2542231415,16.2613670412
101195,40.0848885115,41.25145063,30.4441012757,48.4319709174
101196,63.6000889661,60.4741974662,62.1118255897,64.6580751368
101197,62.7727969733,63.8297182534,61.8403448164,65.1154269244
101198,29.0111708596,31.4667468288,29.0111708596,34.4136895828
101199,31.5366303221,30.7990666866,28.7943031346,28.3003449433
101200,32.0602517066,30.3380517991,22.5988316341,25.2971709672
101201,55.0888908104,51.9657521515,62.8182508464,55.7594255769
101202,115.585099393,117.165436147,111.729996751,115.869844723
101203,31.1464835127,36.4991567583,39.0848239944,39.7503262943
101204,57.8044437256,57.3550095801,54.792864222,54.8508649896
101205,36.4474246141,35.2793186942,35.3841290899,39.2987191622
101206,24.6752718209,20.5259406998,25.2658103577,25.4678214979
101207,33.3412142564,33.2688971791,36.1483332654,32.2754666503
101208,70.7184805152,75.3547294095,84.8339039444,85.4867882529
101209,45.78049003,50.2301032166,48.8263581955,38.7084379041
101210,28.9430445944,27.6840697578,30.0590522527,27.3871694134
101211,33.396120029,31.4731663156,34.5333188031,30.9790723978
101212,128.345968429,123.094435732,135.014459306,116.157743098
101213,43.2621740438,37.5963352016,44.6698347281,40.185023889
101214,33.5305744515,42.2841063699,36.9763778785,30.9465245836
101215,49.5751225636,53.1351435689,45.7761234525,45.7761234525
101216,62.5722365298,55.0143834582,60.2317091825,62.5722365298
101217,58.3819453605,59.7304281146,50.0479873765,63.4777626055
101218,31.1294054805,24.8012519931,24.6802423419,18.4072874546
101219,33.772761741,46.2155892712,42.6499462516,42.3964083292
101220,63.7727471768,60.7811616418,60.3885319977,53.8493502749
101221,67.2370257755,56.2130902473,58.5316496564,61.0771536158
101222,62.4561742313,62.7347260336,64.7935339511,69.2517954568
101223,42.4253644208,45.7453411094,43.2999726721,44.0248319808
101224,58.7862763785,54.3258523996,47.088017843,43.6655976964
101225,49.0059761666,53.9774281999,46.5850262163,47.0324074278
101226,71.7305856598,72.3267666502,78.9104873792,70.0192819247
101227,39.0021962816,42.470371464,44.0909088639,41.3052709843
101228,28.3327495658,27.6821646652,24.92082083,24.9169171409
101229,64.6986149436,65.4669375223,60.1443875519,63.7612198272
101230,65.7468290696,65.9569322038,67.9196120814,65.1655566314
101231,62.8855013155,69.4589122672,79.706620194,65.5599359298
101232,44.481483249,41.1907628213,44.1047082931,45.8090952991
101233,67.3488324349,63.3488272734,70.7045866414,67.6418835602
101234,67.8675239978,71.7550072293,69.5667374797,68.3113060148
101235,48.046836501,47.7820785234,55.5787573021,51.4975872558
101236,61.5489509999,52.0542984472,52.4986701798,54.8466502749
101237,47.4531268397,43.976035759,57.4946691537,53.9932627508
101238,52.6668502573,59.3303775379,50.6663230345,52.4730139904
101239,67.1404012278,67.7572248125,60.2757077171,54.3944149809
101240,47.7914015059,47.1724760525,44.5184955684,42.8311340124
101241,57.2015359463,59.7848583754,59.3336850733,57.2015359463
101242,55.3134045396,53.8459830139,59.4515032311,60.709187883
101243,39.1372874948,37.6343102467,31.3836281719,37.7839331137
101244,42.9858513795,50.1326393835,44.3045068508,51.646442613
101245,89.4463161542,85.768036632,75.910690659,86.4888593275
101246,49.9459551379,53.3904070828,52.0242684039,59.8308244159
101247,31.1092586417,32.7617573332,30.1914844664,37.0817687674
101248,22.6271507412,21.1526401963,22.2480850965,21.2036210092
101249,36.1333217997,35.3510969661,36.4841442571,33.3275039989
101250,107.532737427,107.532737427,108.032985518,95.3094820715
101251,57.8489479622,57.8393470566,47.2140467464,68.7790433294
101252,45.1505493908,36.6394870155,34.1705183549,42.471288071
101253,75.7063524799,78.8050388879,86.9096250484,81.1247458164
101254,43.1281556285,29.6742740759,41.5388717348,39.1373975644
101255,33.2890790786,36.7619476759,42.2391365883,40.1165304717
101256,42.1374920181,43.2223381331,43.5403584394,45.262226462
101257,71.6613174578,78.6174360556,79.1067680488,72.7326005267
101258,53.5834608806,55.2159431151,60.0501596481,57.0414448801
101259,48.1520146853,48.1520146853,48.1520146853,48.1520146853
101260,47.6859896851,41.831319249,41.8766261679,41.4698262063
101261,31.896732669,41.8609523488,38.0625031462,43.0506191043
101262,56.3125438189,67.7157357435,64.0442951794,63.6575880903
101263,35.8998984446,44.1984104229,51.1652980913,50.1436882927
101264,29.5135597248,28.5996885209,30.3487721396,27.6522317202
101265,71.5612116,68.7370318915,69.9466812543,72.2539361384
101266,28.7441460867,33.1876720623,33.9162987491,29.7148036954
101267,32.3440407017,37.4853896376,39.3313886659,22.6099538117
101268,27.1680986711,24.6403464781,32.890855271,35.0232840462
101269,33.462460146,35.7552953961,36.2000294557,36.9927495146
101270,60.5351217838,68.8179808754,82.8425441938,84.2821335243
101271,67.082312309,60.8505860274,66.0841430961,77.217037182
101272,66.1198437885,73.2463411782,64.8410718139,73.1002886459
101273,40.2356391994,42.1907802579,38.8824401013,40.9765115304
101274,191.245014441,188.913896648,191.871517998,197.178810327
101275,27.0994754699,27.0895060862,32.3802269804,32.0278823032
101276,50.9476771278,52.1946217162,51.2397611781,59.4738424229
101277,77.0131858973,76.3318565471,73.0830641901,82.0439022106
101278,35.068831498,47.8645332881,38.6810077648,48.8483361075
101279,35.1166715288,31.5043165485,36.0832156057,34.4000397502
101280,30.2374636244,31.5711187298,33.1727602745,34.8193662902
101281,34.3330023129,35.6895998861,39.6473140107,43.2506522101
101282,36.234330666,37.8717096562,40.8523655383,39.6894786076
101283,56.1969597723,49.7689458579,54.5267986656,58.7679068061
101284,50.3928476949,56.1060074262,49.4211714508,50.1355883994
101285,30.5621223437,26.3189403188,26.4777754301,20.4533530316
101286,55.0577735921,47.061470969,47.9301521844,52.8427316365
101287,78.5744076041,87.7405086959,82.9741640611,80.5849548429
101288,35.7634689887,32.0812580009,33.1927809576,32.1670118957
101289,78.3262386805,76.1207301157,77.8571832121,82.6686461048
101290,18.5482873604,26.566012502,23.2647635238,23.7260129312
101291,51.9600783216,57.5623817293,53.6662592199,54.7058018248
101292,32.3126712174,30.9375085344,33.6247436764,37.1231883995
101293,65.138199257,78.4714913077,71.867650521,68.7885633895
101294,29.9698662592,35.2079246429,35.4763256188,37.5224211701
101295,51.8649963016,51.4249178085,55.5891744347,53.2632022416
101296,33.2810827037,30.2137129184,40.1660548638,37.3836863701
101297,76.2315536242,76.4805705301,69.5915334632,69.5915334632
101298,52.9150841792,49.1351825262,62.1382239524,61.8428480543
101299,27.8148421768,28.5129239776,27.0915051661,25.0952483069
101300,34.7267062763,38.4865541886,39.391007786,42.4956439909
101301,31.978721914,38.6961062095,39.783080994,35.5889400872
101302,25.431618179,22.0455394513,22.9649487592,23.315453678
101303,75.0836310237,74.015611987,75.2637120202,80.5674649293
101304,61.8743503639,79.7062562312,69.8965838291,74.1293919447
101305,56.4930378087,63.0321124462,58.4968705798,60.5203852885
101306,74.0409037882,82.5501608386,72.6272636273,72.880704315
101307,87.9863092076,88.4485746648,84.645633378,88.03918461
101308,42.7191086689,41.343565793,41.7293748994,37.5941236078
101309,52.2230399135,59.5597651077,49.5202193212,62.8318435697
101310,39.1388682241,37.7575688696,40.6978129986,44.4375893418
101311,70.4903872541,73.0602045942,70.0364495433,72.7492652819
101312,42.3217494385,43.1193520881,54.8414865235,49.8795540414
101313,64.4997891703,68.073618843,71.5348375401,64.4997891703
101314,49.8489959168,46.5009622272,33.6277127956,35.4872696217
101315,45.4858370767,44.5360777359,45.0993533755,47.7051472575
101316,27.7352839899,29.1533807232,29.9857245726,29.5771918352
101317,74.3117077993,80.7486392762,74.7505731896,75.74427096
101318,31.1907232406,28.4586717255,31.4424910004,37.0331254216
101319,52.156313988,52.156313988,49.5602270314,48.137277149
101320,95.4646671721,87.0338653758,91.4439694815,75.916561827
101321,68.9012316528,68.2271242976,70.5506404231,66.8961768882
101322,57.2837170132,58.0352858388,51.5624831581,55.1844806232
101323,32.9446357879,30.2756992773,40.7460973555,27.3394967216
101324,61.221280921,60.901855137,61.677863665,68.5036858002
101325,43.8737427302,49.3998371882,51.3680890202,40.9522278495
101326,37.0698224292,41.7797780683,39.2734120112,44.1254485387
101327,42.8600075208,42.8600075208,42.8600075208,42.8600075208
101328,41.0681724826,45.006845768,44.2197559465,40.4558992891
101329,45.7844875648,47.4867394953,45.9460386706,49.4292237381
101330,84.5409332633,86.1430247957,97.6823332142,87.9247335449
101331,44.855628807,42.7078743599,44.0859833832,43.1524281172
101332,66.7538712024,65.8513665652,59.1563791824,53.6906984398
101333,63.3612184318,63.3612184318,53.0078881489,53.0078881489
101334,35.5033921782,37.1672439542,33.7659673758,34.0143787343
101335,46.6734498195,43.3186555129,44.6690407796,46.6709587983
101336,23.068271347,26.9090316297,28.4305040332,26.5060100399
101337,58.4153510675,57.7715309435,62.4810376543,55.3387676252
101338,57.1406284277,57.1406284277,57.1406284277,57.1406284277
101339,36.6479886461,44.6853934527,44.1895706755,39.2169165501
101340,42.7705560262,41.874592898,39.6159460606,36.0075601305
101341,38.5211552013,41.7080479972,42.9311881759,40.9266870797
101342,98.7321496217,97.0591349146,91.3952080629,91.4389916116
101343,71.4982203318,66.4918544774,84.4189932564,72.2393674989
101344,37.9736412146,38.5160157791,37.6249198774,49.005803187
101345,42.1106896225,39.8729622706,37.3775749869,40.6021261801
101346,71.9558726935,73.8540610739,77.1206228085,89.5157087064
101347,65.0826608601,69.7703745309,65.3197102133,67.4484004069
101348,24.616933258,23.9452618352,25.2092035728,36.1031652719
101349,68.6146457992,74.0371497891,69.5568323959,81.138217337
101350,44.3829702098,52.6970131132,41.7652338203,45.2552612482
101351,98.9874654178,93.6119583045,95.6129604063,94.375683517
101352,43.7931870865,42.5688196237,43.2534164753,54.525218849
101353,70.5689796644,66.5686947425,64.7894725942,60.9720752949
101354,48.3417862463,41.7611742204,53.952627398,53.3546231448
101355,77.7385034543,80.4629472264,80.9062985954,80.4629472264
101356,53.7488976902,46.5284801068,44.1126830348,52.667261103
101357,40.9189512121,40.9403326211,48.4497300975,47.0491476878
101358,47.0674031434,39.2124887473,40.6849295918,39.2124887473
101359,37.3443273697,38.7652764662,35.796580094,31.4404422781
101360,79.1542686169,75.6131558687,71.6713389678,71.6713389678
101361,30.9551573983,29.1223952886,30.5929073168,31.9469463375
101362,49.950041904,50.0940083201,49.5348892864,46.4389329249
101363,47.9962125585,47.9962125585,47.857335913,47.857335913
101364,41.2759100331,45.9617865267,37.5834733414,42.7395934682
101365,68.2288078851,55.9593583086,47.3146802533,47.6390739399
101366,38.3051342126,42.820291806,37.8108447743,37.4964143155
101367,33.5099682795,31.6635050775,32.3779199424,36.6443925148
101368,65.2064094443,63.1231202266,66.48480271,59.1527074196
101369,56.9747886147,67.9837326705,63.0306573117,64.1246205003
101370,39.8697025931,49.4764870557,47.7915914553,39.8697025931
101371,37.0132792708,36.802598136,36.802598136,37.0132792708
101372,64.5919114693,73.5716639751,75.7574511364,66.261511418
101373,48.3009971304,45.7662423075,41.9492952725,50.1642926121
101374,45.279487543,56.7815652107,56.8229282924,45.9544414802
