a,b,c,d
3.377410228370594609e+02,4.488132735553355133e+02,5.589309563036109694e+02,3.929041551793168310e+02
3.532566098385272198e+03,1.865423715362008124e+03,1.770718756536565024e+03,1.517282967145112934e+03
2.585994498168000746e+02,4.237168240342483614e+02,4.572462728696744989e+02,4.082110804741860193e+02
5.544101260635425206e+02,4.351371983953235940e+02,4.927417978672531262e+02,2.679821352848979927e+02
7.366823251918521009e+01,8.494407949603896668e+01,5.310220464025756826e+01,5.980448189917487412e+01
4.805417932864706643e+01,-7.467930892525592412e+01,1.451423747158875699e+02,1.085277913509251704e+02
-7.280920110322234962e+00,1.375836513077186396e+01,5.082561869331635762e+01,1.299364890079403665e+02
1.602385588631364612e+02,3.236792812766943825e+02,5.160898758170136489e+02,4.858134765996464921e+02
4.922632227496994233e+02,6.030980139940371600e+02,5.673453745539849251e+02,3.721947865944262048e+02
1.233002068230667305e+02,1.474710351664984103e+02,1.658114301242149509e+02,1.128127312736172314e+02
1.053108284283923410e+02,8.272444283788594532e+01,2.492319669615318674e+02,1.503761444911872616e+02
5.582267750493172571e+03,4.577970138318221871e+03,4.738759596184338989e+03,5.185540762278049442e+03
2.493392606082956036e+02,1.359723570552449701e+02,2.646722197642088190e+02,2.201309690671163253e+02
1.084809956381474620e+02,1.472254854237489781e+02,1.385609975561759484e+02,1.860087019134133755e+02
-1.248391376273561661e+02,4.798454334164943447e+01,1.870144750427184874e+02,-1.480748373468605195e+01
4.893008046706056575e+02,1.015436134076912680e+02,5.225127859287912315e+02,4.893008046706056575e+02
4.590436668604802435e+02,5.513057950206657551e+02,4.762073299268114965e+02,7.173197084506663259e+02
1.392842443158501737e+02,7.811281743738862815e+01,1.021156615323231875e+02,7.451100864267262125e+01
7.180376863405034555e+02,3.858296682187707347e+02,4.324356418491718159e+02,5.355275419431740147e+02
7.868003242220686388e+02,6.905606691455325290e+02,2.565417568850557473e+02,2.733230830013886816e+02
3.716425283985130363e+02,6.445228772804832715e+02,7.930275440903337767e+02,8.516583938024143663e+02
2.309033191716468423e+02,1.855817047805562368e+02,2.411204196678595224e+02,0.000000000000000000e+00
3.713142525941883605e+02,3.552446071425643481e+02,2.051936543243949700e+02,4.387657883697813759e+02
5.135346360396241607e+02,5.189221915775973457e+02,4.823791861778755674e+02,4.022457104993859502e+02
8.141001554006911078e+01,-1.457086768449788394e+01,3.303051912936308554e+01,1.417865464261001485e+01
1.509485263247747071e+03,1.583503256419772924e+03,1.720442873196863957e+03,1.735436441512198144e+03
3.036452386745868353e+02,3.909699459048139829e+02,6.909186141236261847e+02,6.628468576015659437e+02
7.752667543380397319e+01,3.652297593484001936e+01,1.434242346658260914e+01,9.610533692326826838e+01
2.948576262116656039e+02,3.309045206290543888e+02,3.041206973776426707e+02,2.956311829486210740e+02
1.437059681439930330e+02,1.987102046466300749e+02,1.475178583617037873e+02,1.156276189473090312e+02
3.753087697144848676e+02,5.356913931754966143e+02,3.900486162614012073e+02,3.632658645658576688e+02
2.506653512674192541e+02,2.651098100725744757e+02,2.448109368077784609e+02,2.631541878523333935e+02
1.913542224122493565e+02,-1.468228171957548511e+00,5.939294701190891601e+02,-7.286405656417507259e+00
1.605888694070175234e+03,1.557140244434746592e+03,1.758299240796606455e+03,1.666468903816479951e+03
1.530278088595683528e+02,2.146870022190037446e+02,4.395980512720204842e+02,3.306057569121610982e+02
1.054305440630165094e+03,8.154134723783943173e+02,8.436746360062286385e+02,7.467720297689040763e+02
4.703598950977356026e+02,3.879078380395159797e+02,7.964721633825195113e+02,7.140201063243001727e+02
3.175860283328520950e+02,5.460671092152861092e+02,3.210394313555726740e+02,3.752551503629241552e+02
1.042750204640361517e+03,9.603257553684193226e+02,7.322522900055447508e+02,7.833649986476016238e+02
1.780184778193149668e+02,4.094559233082843548e+02,4.875162504335231120e+02,1.357100252671597502e+02
7.396441541860569941e+02,7.427468149858252673e+02,8.189182321099505089e+02,6.429918530279710467e+02
6.756759353112640838e+02,5.840695806150722547e+02,6.041708015917143939e+02,6.921832781220839479e+02
2.488168890318647755e+02,1.605539545739921437e+02,9.472122936750571398e+01,2.413263042299872154e+02
6.631283171927916555e+02,9.638410154128557679e+02,6.663829107573898227e+02,8.870997540788192737e+02
3.344863605043097323e+03,2.700788357485301276e+03,1.748319862959279817e+03,2.565167399756256145e+03
5.476600869497103758e+02,4.588381098333326236e+02,0.000000000000000000e+00,3.411401238176952120e+02
1.056051383686342149e+02,6.519412785703947577e+01,7.690285023833015998e+01,1.707984620998613821e+02
1.153058081100517001e+02,4.907174360655747591e+01,5.972363812629318147e+01,3.089111937652102924e+01
5.613311724296047487e+02,4.113629020512009333e+02,4.216717096704256846e+02,4.277460755212038634e+02
4.349452080547172045e+03,4.639692644326375557e+03,5.837754958058819284e+03,6.330746479950926187e+02
3.039095696077361026e+02,3.392990783317140426e+02,2.218936845408834984e+02,6.325273502588570409e+02
2.433342970164661097e+02,-4.409406175205117506e+01,-9.784453119692906853e+01,6.968588609463213857e+01
1.239667640332916108e+03,1.458350583196867774e+03,1.748483065126699785e+03,1.619347164556816324e+03
7.424917374319707051e+02,5.638140354780707639e+02,5.872698425598214271e+02,7.691651397757193536e+02
1.391671040191474162e+02,2.852111604217772651e+02,3.593751997964847078e+02,3.882950946808263097e+02
3.480124366698718745e+02,3.111475987822691422e+02,3.375363752965416779e+02,4.439550718826246793e+02
9.736686629522071144e+02,1.244371170743485891e+03,1.319728023856305526e+03,1.263891108335396666e+03
5.826465776418326641e+02,7.228531998612652387e+02,9.756204245231618870e+02,8.588484571223106059e+02
6.453531608789546681e+01,9.949947931951864177e+01,1.278019431808906745e+02,1.206505219055575964e+02
1.349684543753679122e+02,1.214251347659966456e+02,1.558961981266565431e+02,1.544135373382501655e+02
1.717569231200137381e+02,2.358546222050643735e+02,1.649790942920935493e+02,2.483252121249898323e+02
5.659063603841051417e+02,7.931151526778243124e+02,2.846772910185543424e+02,5.633142704600036268e+02
1.626904647731286957e+02,8.178859457146604655e+02,7.409202068233366845e+02,1.689617284428439916e+03
7.912127703705490944e+01,8.346230555604412871e+01,1.068518593630197131e+02,8.906657637611644418e+01
1.250372285627503061e+03,3.531793222677426343e+02,6.437836359974138531e+02,1.351007906248559948e+03
9.123422822219009731e+01,9.694264225431518867e+01,5.829305895852726849e+01,8.959079266203283964e+01
4.718104302803236010e+02,5.139565325829747735e+02,6.081684745949930857e+02,2.379239739650798526e+02
6.105779675011264374e+01,5.810636410835239474e+01,1.883436088767240335e+02,1.999334220666432316e+02
1.260903281091462702e+02,2.943039944289682808e+02,3.129007867003300021e+02,2.265245752526206218e+02
1.021494352744674757e+03,1.215370725707706015e+03,1.503303283356483007e+03,2.212744333610875401e+03
1.029220364248393935e+03,1.367990531278706158e+03,1.316318472153440098e+03,1.563827793203613965e+03
8.973350466059955579e+02,7.523374267372304303e+02,5.811714097700286175e+02,8.333817048867907715e+02
3.600630802742119840e+02,3.818426329675224338e+02,3.566417059814892241e+02,3.743531856707793395e+02
3.994177836539966393e+03,3.986549354185404354e+03,4.303873323428359072e+03,4.107727343259680310e+03
6.587378694273377278e+01,7.114592458193764912e+01,1.118673874358889151e+02,1.126855162779699953e+02
0.000000000000000000e+00,1.429891635218098997e+02,1.428415740372571179e+02,9.276954860148001103e+01
6.904172516082945776e+02,6.658298396115848163e+02,3.872629502005057134e+02,7.211950178435863563e+02
1.920331260796695858e+02,4.502024160720347936e+02,3.668516669158559580e+02,6.224976301589900913e+02
7.935953441476432602e+01,1.643062051972451911e+02,1.155995265781137533e+02,1.270408929701645775e+02
1.133305138121501585e+02,1.127128523972710781e+02,1.345369266828481045e+02,1.407313724975580271e+02
2.995202997625425496e+02,2.124857345793533341e+02,3.540053864190956006e+02,3.380589878863775084e+02
1.539764166657502926e+02,1.225557161940844395e+02,1.401879433136763282e+02,1.683631847447304892e+02
1.053049427752860652e+02,3.397169588330219625e+01,1.667043713756441718e+02,1.610900362470221694e+02
1.084793876587697241e+03,7.045045562065517970e+02,1.566455983371047978e+03,8.520463121227095371e+02
1.947263812496193509e+02,7.784128180596577806e+01,1.205447252156007778e+02,5.558248150926047515e+01
2.338109626606841687e+02,6.196303708844422431e+01,3.020796788899793341e+02,3.040405680983681123e+02
2.027809396198766308e+03,2.351011833463790026e+03,1.951163049217390835e+03,1.289867762743969934e+03
3.497484004151044132e+02,3.893953408121849407e+02,2.213248036456742227e+02,4.209470725886252467e+02
1.650401642918191556e+03,1.290282791615011092e+03,1.985318997481480892e+03,2.331274259757094114e+03
4.966879021889709378e+01,1.057997656585380923e+02,4.379681821625406002e+01,5.761805794837093231e+01
5.391108316079344149e+02,4.078853920522532235e+02,3.095033265439801653e+02,3.491864864000987154e+02
4.809763161973356915e+01,2.915726077099451885e+01,8.961349227011550056e+01,1.646530091482338491e+02
5.045700325502826900e+02,8.979680400326533345e+02,8.999531972177989019e+02,5.655924423399122816e+02
2.693597879824986876e+02,3.590859642930471409e+02,2.978747276420791081e+02,3.093012745138193509e+02
4.368624440774199797e+02,4.433827604347719102e+02,5.532318030540166092e+02,4.456507987014094283e+02
1.289373131520905247e+02,1.312600398240953723e+02,2.087939060368059074e+02,2.048354376079117856e+02
3.207165276592542682e+02,2.654277347835410410e+02,2.600586239700935494e+02,2.254172674142712935e+02
6.635734944706832721e+02,5.558084445457071752e+02,8.762103422287759713e+02,9.094150620438988426e+02
9.792695472846722282e+01,4.567523982470032706e+01,5.742760158011432736e+01,7.655268657573365942e+01
1.923777134849877086e+02,2.219912174870804620e+02,2.966612011070272956e+02,3.242940866769238255e+02
1.642042172624628620e+02,7.633302833632144768e+01,9.876702186442702214e+01,1.091245546395334998e+02
6.087615933077660912e+01,6.589138506968345155e+01,5.789381081718781275e+01,2.704892669566695673e+01
2.328001668642014920e+03,2.263615617052505968e+03,2.408489949089622314e+03,1.962273807932825093e+03
5.819396413045870986e+02,9.946770907169710654e+02,9.037360123981735569e+02,1.053436237928696983e+03
1.285308721442218030e+03,1.805904638599983855e+03,1.302022819551448492e+03,1.567967456725658622e+03
8.098726414783355949e+02,1.049210940229119842e+03,1.329605290914879106e+03,1.451350991150944992e+03
1.054559049729349226e+03,1.122918694803074004e+03,1.166413640953069716e+03,1.110291564668374804e+03
1.064267796772923589e+02,1.276702680492872020e+02,1.530628461764563895e+02,1.256663844217723351e+02
1.077005407801648289e+03,1.436944404497188543e+03,1.110177643038469114e+03,1.491448832288847825e+03
1.241083567074467169e+02,1.297626980471136733e+02,1.153040915325156561e+02,1.692411400344919912e+02
4.083182436227704102e+02,4.552625704641826587e+02,3.368089926438063344e+02,5.570790845971723684e+02
6.918734032867015458e+02,6.167093181736149745e+02,6.806602061064342024e+02,8.022136514216648493e+02
3.441230034175811170e+02,6.114844677499277168e+02,2.792462730028411215e+02,4.262475977715497493e+02
4.566396822950129035e+02,3.436931206619566410e+02,3.172084102693976888e+02,1.338373306559200557e+02
9.135837641689610109e+02,9.840405940790695922e+02,1.222773101419502154e+03,1.264323721535736240e+03
8.955920892609961470e+01,5.597500006339785728e+01,6.645856918328495055e+01,5.637065201286920058e+01
2.078138944498657565e+03,2.193982481216405631e+03,2.008813878173006515e+03,2.866369812109431678e+03
1.339960317881980529e+02,1.075514251819148370e+02,1.781201687400528328e+02,2.135720878760691335e+02
1.056995465806806124e+03,1.056995465806806351e+03,1.027258520998288532e+03,7.706482299578520951e+02
9.649949590306210894e+02,4.757013806278336006e+02,5.377323761070599630e+02,5.935324996336819368e+02
3.860320930773933128e+02,4.222575738916215755e+02,2.457283280232779816e+02,2.960764391465410768e+02
1.317782593038745745e+03,1.485947673362968089e+03,1.473727861973518884e+03,1.649815046160948214e+03
1.808117652642392557e+02,1.181083104823747476e+02,2.213536735529863790e+02,1.390231326374926937e+02
3.250678629617830211e+02,2.896428949471351189e+02,2.934161367427899449e+02,5.302765837156055113e+02
5.050688419947461512e+02,6.978660099289782011e+02,4.397854133504462197e+02,3.102354910299057451e+02
1.287435964377007451e+02,1.147022196674922014e+02,1.569917629744257681e+02,1.349589457372231891e+02
3.546811776809132652e+02,3.546811776809132652e+02,3.546811776809132084e+02,3.546811776809132652e+02
1.997646563415469814e+02,3.132902317294970658e+02,2.849503838001558051e+02,2.637053025980978873e+02
4.674903020968969258e+02,3.668983594609304646e+02,2.438310617927150474e+02,3.444230044286815087e+02
9.938692079231927892e+02,9.326737057526358967e+02,1.799629677924411453e+03,1.844325884469830953e+03
2.546026023563571243e+02,1.967439849474039875e+02,1.812342289139005800e+02,2.363679193093291815e+02
3.027696595456482100e+02,3.143451485958723879e+02,2.506447163920089167e+02,1.947830861869480827e+02
1.237570897616499678e+03,1.237570897616500133e+03,1.346562473638976599e+03,1.346562473638976826e+03
1.430546123067608448e+02,1.404869202787310769e+02,1.350870241167389167e+02,8.879318103063963008e+01
9.186259646631549458e+01,1.992075352666778940e+02,9.873470923364467922e+01,2.296305964300488256e+02
5.070434677093317077e+02,3.185335934193093408e+02,3.176870141210165457e+02,4.338045115017978901e+02
1.428087133676927806e+03,7.470747208399525334e+02,1.295758011928232463e+03,9.551192109934310110e+02
2.325449619555286915e+02,2.325449619555286915e+02,2.325449619555286631e+02,2.325449619555286915e+02
1.357091511184433159e+02,1.596866334761103872e+02,1.715730761477132091e+02,6.748754194584672739e+00
1.460743702304335159e+02,1.343368047975742456e+02,1.655181082451526038e+02,8.256699244512300595e+01
-1.357720479325406515e+01,2.091969188791366605e+02,2.436004890512002135e+02,2.284879444882334383e+02
9.279510804377463273e+02,6.759352986239420034e+02,4.732497665321757836e+02,9.849049860314415810e+02
5.059541975933170761e+02,1.093954025232508684e+03,6.598654908456738895e+02,6.065315231441393280e+02
4.214089042175128839e+02,1.692257666587368874e+02,2.503527718964552946e+02,1.897043664294066332e+02
1.955997255877341843e+02,1.334214090068235237e+02,1.129914894175035727e+02,2.160065010672177550e+02
1.107933746175589931e+03,1.239706879164701149e+03,1.332877842833601562e+03,1.650694560666425105e+03
9.151057862166701398e+02,8.257159594511554133e+02,1.518795255864900810e+03,1.217967832588961983e+03
2.685586574615974200e+02,4.824740870403014981e+01,1.330747715408998317e+02,5.029328591398258936e+02
6.425654931338109463e+02,9.557092756350156151e+02,7.452969771818618483e+02,6.597864527010077609e+02
2.089290843272236202e+02,1.581943919552896034e+02,1.068793353810787039e+02,1.792514062262829384e+02
5.350168019161563961e+02,4.115332907121896255e+02,5.356861747949570827e+02,3.658792623500096397e+02
1.400271617004870450e+03,1.562238592725366289e+03,1.641589524448236943e+03,2.059658259172201724e+03
1.447102576455398548e+03,1.495171329183879834e+03,1.554515534388410742e+03,1.857722598159703921e+03
2.900493096126620003e+02,1.737081134967019409e+02,2.143678414211022698e+02,4.167191557642926796e+02
1.834351333572297790e+03,1.433631695604649394e+03,2.004767780822904570e+03,1.485889177349440388e+03
3.769145956784427085e+02,3.746071940313148048e+02,1.558722709977397756e+02,1.581796726448675372e+02
5.930618911459558831e+02,6.523065287990676779e+02,7.396000909031922674e+02,8.508095488418812238e+02
1.804696482327271667e+02,5.308059258631564603e+01,1.719319608976380493e+02,1.009822700467750565e+02
2.394398722741381391e+02,3.979945297723053272e+02,3.777862498725308456e+02,4.057112882709954533e+02
2.235194947922491792e+03,2.160820534583980589e+03,2.107781513299801190e+03,2.107781513299801645e+03
3.258635909170017158e+02,2.589939929445187090e+02,1.607973517757607169e+02,1.453957908716901670e+02
4.142678891905968612e+02,3.579834925104100307e+02,3.827846461414211490e+02,3.829751048202316497e+02
2.598601437327527606e+02,2.598601437327527606e+02,2.205133977127999572e+02,2.205133977127999856e+02
1.822643748731077835e+02,2.599265313073546508e+02,1.944337428674252806e+02,2.474710591971763165e+02
9.536107884789106492e+02,7.653572534998031642e+02,8.867841871881181532e+02,1.097521463896178375e+03
1.501399295896744093e+02,1.921546792124853482e+02,1.498866468690152942e+02,8.709984009090075574e+01
1.491374995372001990e+02,1.131765078748563980e+02,9.816940776308210559e+01,1.744933914594828934e+02
1.513214651194846510e+03,1.174733377200807581e+03,1.289054910627342906e+03,1.498951816412106609e+03
8.252990439590809046e+02,1.026458199311121234e+03,8.206550511567286321e+02,1.017202188296782310e+03
-9.041808815842006197e+01,1.872134663006203255e+02,9.196996100590845913e+01,3.412259128598957858e+01
3.221852845537233065e+02,3.250324835815540609e+02,3.193380855258925521e+02,3.221852845537233634e+02
8.683406994773254155e+02,8.562141207490841452e+02,1.075937121206879283e+03,6.109636707432060803e+02
4.803869657046009820e+02,3.103008815024631417e+02,3.699591540981674598e+02,6.766889069103517613e+02
2.228207121118119289e+02,6.887303249134640737e+02,6.220707244222030567e+02,1.868579330190399901e+02
3.832204090711405229e+02,3.698179275605050407e+02,4.954289206380305473e+02,6.878196109190131438e+02
2.741597357510094923e+01,1.161628515597540741e+02,1.129401840669896728e+02,1.213438583509157809e+02
1.848719729050874548e+03,1.760295301049278123e+03,1.739167311373718348e+03,1.886031768195058703e+03
3.766454720666214371e+02,4.845390292214110559e+02,4.065739992886508958e+02,7.597970045336084013e+02
9.319726108391384969e+02,9.095334441838851944e+02,7.481464168478072452e+02,8.067535744502858961e+02
9.681041374121932108e+01,1.802642310884149879e+02,1.716221760766957800e+02,1.274691675077931308e+02
3.797935644525912721e+03,4.831926207272659667e+03,5.465406554876490191e+03,4.749299820421668301e+03
3.191585671009488010e+02,4.190997700181513892e+02,2.041244239097751176e+02,3.600653601331230220e+02
5.913363838097073995e+02,6.179351619748330222e+02,8.116492365912722562e+02,5.171475784718727482e+02
1.318193216462661212e+03,1.100483004226144885e+03,1.536825412913014588e+03,1.530772862556307246e+03
1.587215895230835940e+02,2.084385688784673505e+02,2.143400880891263682e+02,1.450148134839695899e+02
9.322413463251389487e+01,9.664305965425916156e+01,1.142788934149687350e+02,1.223700272334976660e+02
1.498066454924484106e+03,1.630831946660644007e+03,1.056682161575822420e+03,2.236260358377985085e+03
2.968734442860387389e+03,2.818058657341367052e+03,2.061481897362616110e+03,2.964019635686212041e+03
1.024484686695911648e+02,1.572586049739308862e+02,2.097478783489224554e+02,1.268950223047439607e+02
1.063182166590916182e+02,1.356239162626341113e+02,1.462043468275041107e+02,1.582864389784624279e+02
3.108532653271146273e+02,3.055429776228686478e+02,3.017820934850168442e+02,2.615680511382269628e+02
5.014802406067576612e+01,1.892029847172213124e+02,3.033575545601516978e+02,1.613425267881522416e+02
7.729916906850896794e+02,9.532651516141156662e+02,1.074760062420256418e+03,9.785333569727133636e+02
4.991959529657589769e+02,5.189822462254992388e+02,5.875732044756823598e+02,3.455384541186787715e+02
0.000000000000000000e+00,1.234979845453149778e+02,1.763163079366035504e+02,5.763001165627301816e+02
3.362732776738388338e+02,6.114289894830604908e+02,6.511572090050486850e+02,5.951162478894243577e+02
7.463387713418659359e+02,7.014096558088165239e+02,3.573677122189513966e+02,5.976914279192073991e+02
1.109317128683302371e+02,5.366899343342285533e+01,4.871275421676232043e+01,8.280603302988437520e+01
6.973005636362456698e+02,4.005983398760648697e+02,4.079802458492655433e+02,4.116891729555097186e+02
2.764538616755560270e+02,2.392713280265931246e+02,2.488026756375452351e+02,2.764538616755559701e+02
2.971566699107601153e+02,2.674229903568905229e+02,4.017957258031344736e+02,4.715225996721903812e+02
2.999163359260007269e+02,3.168604082068047205e+02,2.226604814003568436e+02,3.483857923259516269e+02
-4.687015536669747462e-02,-4.687015536669747462e-02,-4.687015536669747462e-02,-4.687015536669747462e-02
2.235530268468872919e+02,1.951011332688393622e+02,1.906535526766505768e+02,2.714106477637727721e+02
1.060094485366854968e+02,1.161254230437743047e+02,2.033749780408116408e+02,1.106455456324755318e+02
2.172826743194854942e+02,2.555111206185878530e+02,2.213843220839684136e+02,2.822575586023365872e+02
4.340215604349705245e+02,4.106262405344086801e+02,4.452723200336791365e+02,3.548472835790670956e+02
2.176413983472261009e+02,2.948649939199005416e+02,3.572365243473558394e+02,3.362227434950519296e+02
2.527681148920394776e+02,1.609538022896875873e+02,2.097177193023478594e+02,7.861487487114246164e+01
3.184314428942576001e+02,3.528717448280069107e+02,2.512771914361836423e+02,3.187108805744163647e+02
1.583480856354807997e+02,-3.230972306224889223e+01,1.557376768488799428e+02,1.959044738112261541e+02
6.113371899243715006e+02,7.220669500828386163e+02,8.703354947439811440e+02,1.225415697779512584e+03
2.073049489491356780e+03,1.985231371876350067e+03,1.326826045857194231e+03,1.314787219193089186e+03
1.147276477492731829e+03,7.912665331950000791e+02,1.249970361414500530e+03,1.249413053958466662e+03
9.990958254451317089e+02,9.298135345150622015e+02,8.695348668343071949e+02,8.636845155128281704e+02
1.258445065967119092e+02,1.122674483062607464e+02,1.199993487059305011e+02,3.822457660818503200e+01
1.520591206459730529e+02,8.742151810475107254e+01,1.470884519189931723e+02,2.222075964961516448e+01
9.223234993286332610e+02,1.050794793083751529e+03,9.314470679505770931e+02,1.017724739415314161e+03
1.076548597767168047e+02,1.319014435280820408e+02,6.761010434867176855e+01,8.637445630461670021e+01
9.316741431905626314e+01,7.083568138512451640e+01,1.120215916723023639e+02,9.303793291628367967e+01
2.806405837713926417e+02,2.645096723315903660e+02,4.309625289956357506e+02,5.031359964311072304e+02
2.058020736651862421e+02,3.576675822872304025e+02,2.216705109216544827e+02,2.198852013986221436e+02
1.580010819252664191e+02,5.621203372210667482e+01,4.491950697180486429e+01,8.194974770855358770e+01
1.442169389682694828e+03,1.365463651030653409e+03,1.267708358271827592e+03,1.198860287093579927e+03
1.195516735599516380e+02,1.627210158028694309e+02,0.000000000000000000e+00,1.544591021624107157e+02
1.652059544629274228e+02,1.236751134575181084e+02,3.878761774901449400e+01,9.446573824068039471e+01
2.506377756385229816e+02,1.578136887191604671e+02,1.807864046200811288e+02,1.382440512357850650e+02
1.634126192722532096e+02,8.732123925403318765e+01,1.619861902473936368e+02,1.162752542233823192e+02
9.981472986103582343e+02,8.806361324391314156e+02,7.054917137310255839e+02,1.161221576450210478e+03
1.593173082308906885e+02,2.581944878187925383e+02,2.059149193207006192e+02,2.112276952279061106e+02
9.731366810417257796e+01,3.187188328293264590e+02,3.543407632710242297e+02,3.543407632710242297e+02
2.491240509255513302e+02,3.498378547138636350e+02,2.639329234948305043e+02,3.517452233912871407e+02
2.682534769014878748e+03,2.871504786360364960e+03,1.798894978965545761e+03,2.247994375753744407e+03
2.384485872207087596e+03,1.966008001506880419e+03,2.293127560748422638e+03,2.031960443693563320e+03
3.479429700646682591e+02,2.551821871674500528e+02,2.216132066632049202e+02,1.693931553375813337e+02
8.605899692333414919e+01,7.640541366667744683e+01,5.479318645826217704e+01,1.355023175818329548e+02
3.445401489580065686e+02,3.346316671543744974e+02,3.202521999797725130e+02,3.103437181761403849e+02
3.886627026850264315e+02,2.294678170567623567e+02,2.032940076439435870e+02,2.113476406205974172e+02
7.672198484417161808e+02,8.473089160019271731e+02,8.405224725953642064e+02,8.050591047649161283e+02
3.754187861835198419e+02,5.100217605029718015e+02,5.961824369855785335e+02,4.589592508112566520e+02
1.091350466440341904e+02,6.154102505399482936e+01,7.495593535361840054e+01,9.256029367904163507e+01
8.838231129054685198e+02,6.370782145291165079e+02,1.090383272781913092e+03,1.096832628242339297e+03
3.561221240275639275e+02,3.648201408186849903e+02,4.843083825100186459e+02,2.539472951047151810e+02
4.829391994401326542e+02,4.781032815231371842e+02,3.929144560613076465e+02,3.977503739783030028e+02
2.717155280237624311e+02,3.228905907769374721e+02,2.229853352216667304e+02,2.911977301137627592e+02
2.215964951304178214e+02,2.632530231469378919e+02,0.000000000000000000e+00,2.103501691438777641e+02
4.696542464141061828e+02,5.709154379086508015e+02,4.248024499292562268e+02,6.225898103886405579e+02
2.352628396348529805e+02,2.021575388195777521e+02,1.763431356229295375e+02,0.000000000000000000e+00
1.550530613496173373e+03,2.020490407917018729e+03,1.398249234664047663e+03,1.164635808402675821e+03
3.458941824275821375e+01,6.935574140360061790e+01,1.404219527231961706e+01,3.481419053772896888e+01
1.570596348485323460e+03,2.019868056642703550e+03,1.489279704740632724e+03,1.740721021600635595e+03
6.296585646418967599e+02,1.640370077701907348e+03,7.991570162361578014e+02,8.336777493765533791e+02
4.346838352453053744e+02,5.114483999128410687e+02,5.175022065071032102e+02,4.950256271158806385e+02
2.086122559984896270e+03,1.494452576039351470e+03,1.491427689868415200e+03,2.057187663060624345e+03
1.825116606521840197e+02,1.740242535840688447e+02,-1.463446151907207415e+01,3.121541594282571452e+01
1.826816866720030248e+02,2.754568985129146768e+02,3.003002398541579510e+02,2.859902586412026153e+02
1.646108192257910900e+02,1.535015156571807893e+02,4.534878080640044118e+02,4.917967980076686558e+02
1.923045639815795084e+03,2.268704362682944520e+03,2.383040936875554053e+03,2.696066579595726580e+03
7.928403295589278059e+02,5.769370108688949585e+02,3.960836725828172007e+02,6.126599756661432821e+02
7.819157061461634157e+02,7.466691970914088188e+02,7.811817132231119558e+02,9.460940352509725244e+02
1.308228635481975743e+02,1.234669163176303499e+02,1.057567802484788615e+02,1.794466706444627846e+02
1.806967392503325982e+03,1.457896719027452264e+03,1.237487683803878099e+03,1.040255789523502244e+03
1.186659537210286572e+02,1.388939009990201896e+02,5.677448486627581303e+01,8.571270347574957782e+01
1.343862892460016610e+03,1.181872765095121167e+03,1.342687107743884098e+03,1.343115686867077557e+03
4.743585106549126067e+02,1.809030079936994184e+02,7.719493179086749706e+02,8.662708269810497086e+02
2.188573145063822949e+02,3.795701558661924935e+01,7.571714188238966869e+01,8.007493682503503862e+01
1.095710323435055898e+03,1.633219218630572641e+03,1.311365402565489376e+03,1.676359743728729882e+03
2.235242545387868063e+02,2.683198734964147434e+02,2.136228672662105055e+02,2.279020849097161943e+02
2.617308283563365308e+02,5.022116156899080579e+02,4.647190741788909918e+02,6.483121764926071364e+02
1.157638002749558410e+02,1.535043554706265923e+02,2.713792119007812857e+02,1.230161406747733679e+02
4.248828215748386015e+02,6.587789034410036493e+02,7.926836306599415138e+02,3.307863762075648424e+02
1.126516015851458405e+02,1.337157157037406421e+02,1.098640562885068732e+02,1.172720775851677217e+02
2.030488134411854617e+03,3.253364262605504791e+03,2.546991941360945930e+03,2.438528605212607090e+03
3.674921998332378053e+02,2.487905940615087843e+02,6.787644573266675252e+02,4.715540133905809057e+02
3.374333146673660622e+02,3.989382416417103059e+02,3.654555838617910695e+02,5.993838169053919955e+02
2.128609697581778448e+02,4.857045938756205032e+02,1.270023112856799514e+02,2.753987542555078107e+02
6.528026736597357740e+02,2.419632048322692981e+02,2.313830383877596546e+02,8.315875685859443820e+02
2.736032353862448190e+02,2.984322234898346551e+02,2.646438044675246033e+02,3.517973370942501674e+02
8.741255095647734379e+02,3.956426035203815559e+02,8.320641130004046317e+02,9.866403846386406258e+02
9.403557229721494650e+02,7.561521093017140629e+02,1.181572195175765273e+03,5.838966012614914689e+02
1.129266406264969049e+02,2.587533496259146659e+02,2.159250567110923384e+02,2.609605663379042539e+02
6.518421133846975408e+02,6.945701399230831612e+02,2.187125634562827940e+02,3.011458193790976452e+02
1.107402166830984669e+02,6.425605201290750301e+01,8.864581279573694417e+01,1.083541653359875312e+02
1.891238817425142997e+02,3.003581288553064041e+02,2.594564790503258678e+02,6.414878594367370113e+01
1.191364316142094367e+03,9.707509379571612271e+02,1.029490148733040542e+03,1.036362908898141995e+03
8.925582469107891370e+01,2.151110182464023168e+01,7.124244533153381553e+01,8.077669645103702578e+01
1.027300288825764056e+02,2.577800476154308171e+02,3.470596253303178287e+02,2.894231473128239145e+02
7.764505652826159121e+02,1.067103386737796427e+03,1.178866399811574411e+03,9.845678393847078951e+02
8.115553027625163907e+01,7.852947752831002504e+01,9.552769665133109811e+01,6.556555948492970742e+01
4.687151590788387523e+01,5.337009579487697408e+01,1.917628047158569515e+01,4.928777208324701320e+01
6.943668138599833810e+02,9.703485092887713108e+02,6.252028658517780286e+02,1.164002963283096506e+03
