id,qA,qB,qC,qD
112644,22.7637899083,26.7189611307,27.2750715477,26.2117920152
112645,36.8762468124,39.579960641,49.2227366893,37.0302707745
112646,66.8397614724,66.7260554007,66.7260554007,77.0726217947
112647,65.59914094,64.5528491215,67.1159906321,59.9484794259
112648,53.1547609363,34.1326437631,33.6961749845,44.7898376148
112649,31.3850789617,28.2073868094,29.9563350942,30.857362275
112650,53.2309497027,29.496112346,30.6884973082,26.0817993694
112651,40.8589601324,33.8316608641,32.3961397289,37.5717358509
112652,25.5897703595,32.9968259272,28.9120738819,29.8144702313
112653,28.692492106,27.1436806504,25.8629250887,25.0649226478
112654,18.5790419794,21.3337300967,26.9972801246,30.8439680143
112655,31.6082920079,35.5991803927,26.8949454285,35.144698541
112656,23.0382252813,29.7603613214,21.9325618527,23.9098848349
112657,32.7852997902,30.4432024095,38.4025519967,30.0717091437
112658,20.5477303102,33.5504203386,23.8801540702,22.8406512987
112659,31.8972221493,27.7284211183,27.7284211183,35.6130247225
112660,61.0266607363,63.5235697537,57.152518555,43.6691062291
112661,29.0891816392,36.6120473013,25.7231923929,25.7231923929
112662,27.4100502245,23.1003191126,23.3030151472,27.8682097601
112663,36.9963844719,34.8011472488,39.2490741715,47.4377220141
112664,31.6391488813,36.5821178172,30.3363986535,29.7663346602
112665,22.3221196923,26.0862893094,26.706216711,38.899335442
112666,26.6744421109,39.1238186324,30.6486496463,24.286403564
112667,40.3894521906,36.2446108303,36.8263428186,52.266333331
112668,40.6771956432,34.9673658589,43.3000864226,39.6101682844
112669,43.5771803655,41.6437003259,42.2710895693,42.395396107
112670,73.2002803665,56.9831995272,66.5455979722,62.5024228713
112671,35.4350467545,26.9737537455,23.9242415987,30.6086489483
112672,93.4683866053,84.7186738496,90.7731402669,94.6078531308
112673,40.7782274438,44.4456012595,40.7782274438,40.7782274438
112674,41.1152084153,42.9501628411,48.730160659,41.3920429171
112675,35.8844996787,32.1266917161,22.8513494888,24.2221886943
112676,40.5027615786,24.6654748499,27.909558923,41.5449669254
112677,30.2733382662,30.8381974418,37.0927787209,32.925497211
112678,41.2449065324,45.3002575127,46.8414275038,35.3859824988
112679,36.7924674684,40.7368194276,40.7708336566,40.9333676838
112680,35.0568710099,30.9455797611,39.7131387135,37.6998598036
112681,54.0957029746,34.76386012,34.2542801859,33.7823622767
112682,31.0423483594,35.3147200803,39.7387204219,50.3106804417
112683,76.1461273337,72.4678016142,74.1196461168,73.1836250966
112684,23.5161450527,37.8799079232,23.5161450527,23.5161450527
112685,18.6618555782,17.982653653,18.7297962613,16.6020961827
112686,28.2797227191,27.1818167752,20.1352335428,21.8795758206
112687,30.2308038874,32.4512470176,30.1618637133,42.5638860141
112688,52.252079527,48.3547427016,45.9326004141,47.1419713764
112689,40.5594923986,40.712587104,50.1616771123,49.4602798905
112690,26.4676976164,23.2207949959,25.7147203527,27.8852589489
112691,28.5699384528,24.4827267747,25.277907981,24.4827267747
112692,48.9521991924,33.7977344965,40.091387875,30.3832922702
112693,48.634040827,47.8899025721,50.1159465165,49.1828902996
112694,87.0310489696,101.11376967,91.3368362689,98.4410226781
112695,44.5570340722,49.3310616374,43.7686340178,41.1154258901
112696,27.3953321637,28.398635594,34.7411349698,32.804146076
112697,29.2706887639,23.1447576592,29.5103422512,28.4812406566
112698,30.4984707492,30.8626066225,30.4984707492,33.3344152023
112699,46.5895963569,53.2234809494,50.1976667415,49.0676125327
112700,27.8709650574,30.9595290597,26.3802032702,30.7466757008
112701,39.9673680413,27.8652803443,34.6216274849,48.3467213467
112702,25.3258915614,24.7330596059,22.9139383722,25.2591720892
112703,38.8293225532,28.1525193176,32.8909419945,33.6824019145
112704,73.8295988552,47.9542646906,47.7932800302,51.1448003307
112705,19.3323627507,19.4715985716,16.7682347946,23.2838551128
112706,22.3745298462,31.3787148688,31.680026391,26.0872955673
112707,77.168140842,93.6178361233,85.6044080704,91.4806813704
112708,43.7167668616,49.3698226181,51.766946752,45.1499947059
112709,39.6996455726,37.4792840238,52.6504078458,51.3697150102
112710,36.2023467635,35.1303235684,37.974376696,56.1854288408
112711,37.8592874882,26.3542866882,34.4724475382,35.2988978589
112712,36.8053740689,38.3947219949,36.5134645958,36.5134645958
112713,27.2744299659,37.7509520909,20.9957371296,23.2223379585
112714,25.8652951357,29.4007915971,29.5362762207,30.114626087
112715,43.6780733012,45.8051395551,51.0482857121,42.723229622
112716,54.0752019771,61.9395352928,58.1530296616,51.1037972265
112717,38.585544078,31.6410688083,31.6410688083,31.6410688083
112718,20.8938253933,19.0700565491,21.4516346596,21.7200170407
112719,26.5551346074,21.5729138268,28.1386010152,28.6971439015
112720,61.1601468435,63.0609040783,69.769894843,53.0752803035
112721,28.1836925634,42.5036325091,26.8147215908,30.6275965645
112722,26.7585155143,24.6842084734,26.8127525822,28.4776700166
112723,29.7991759003,37.3323756833,42.6842073596,35.6499310145
112724,28.4111802178,26.0747365928,26.4882289765,31.8562140173
112725,25.5015910948,36.7529890785,28.3109512869,25.5915434294
112726,65.1304377436,65.5647164816,58.294480786,58.294480786
112727,35.1021508471,29.7081594581,37.3722544521,29.7081594581
112728,58.134305959,60.6240418027,55.6202909489,52.4301792785
112729,19.991471683,23.7311558011,30.2926399686,23.428296132
112730,32.466553976,22.6528865529,19.2351689665,32.2930338287
112731,45.4776726056,34.0543085791,36.2019167814,39.5315296154
112732,29.6212125914,30.9490069482,28.0399340805,27.9535655452
112733,35.6504258288,31.2242307886,30.2703913154,29.460229741
112734,20.190617966,31.3722650094,21.8688960793,21.3659064414
112735,39.7082598084,40.9588672273,29.4621474902,27.5316332077
112736,25.0363479113,19.5086694853,17.6201596161,29.9441210157
112737,46.4019632912,38.6376582272,36.5315847913,39.1722925689
112738,29.7476569381,32.72940431,34.4022709782,27.4909155848
112739,30.4596839804,27.4403245489,23.0903036379,22.0702822756
112740,31.5669106489,36.2067697241,35.2829170442,31.1172910259
112741,25.0227811055,28.7484972079,28.2592844839,27.1853155889
112742,29.9323558767,29.1903238872,33.0924004081,29.8414137175
112743,33.5922903738,33.3238685184,33.8200785365,42.8886256885
112744,33.6752486341,36.9566085052,32.2258936362,31.7806046972
112745,34.5038173767,38.7113645973,36.9467482111,47.8452994263
112746,24.3301001916,39.9409078858,37.7401804684,27.892792419
112747,34.8443622506,36.2526707693,37.9855554255,38.4321574406
112748,27.8968412798,33.8226310411,38.3076861564,30.0797879668
112749,15.5567008721,17.0982451035,14.9849327936,17.6531234684
112750,21.5744291506,24.8465267304,32.7718679818,22.5880176473
112751,35.9441357084,25.2782572176,24.9791275592,38.4137669795
112752,31.4262238916,32.2972899262,43.7836890066,29.0921195521
112753,78.1755827968,86.8509225563,78.1755827968,78.1755827968
112754,40.1075764258,36.1662932439,31.0734081178,32.198052129
112755,20.4502278554,38.5641523141,25.3643544119,28.5085950499
112756,32.2367841155,27.3948436543,28.5981742709,25.5021430455
112757,34.8037297085,37.2087087879,40.0089527847,38.7339996111
112758,35.4683615226,40.3616683859,29.3326188274,30.4334423728
112759,33.3248788502,33.9308822391,23.3423646178,24.3531030596
112760,36.5947563391,22.7613927791,33.3375796773,30.281326349
112761,28.0091684274,32.7301003381,28.4550644763,33.3183268306
112762,52.1824818055,56.1434943259,59.5951558634,61.1330973858
112763,30.6123991122,41.0392939994,34.7390385552,36.6159969588
112764,62.2999594471,73.6874429303,59.9900652388,59.9900652388
112765,37.9534036521,32.4693503402,34.1470099878,35.6230119496
112766,36.7753784647,44.3869542926,37.8709828181,42.5837208024
112767,32.7435529376,30.9685644418,27.7369395598,27.7809822664
112768,29.2324897121,26.7295454946,25.376964159,30.9359727873
112769,31.2262284566,38.793887761,32.1050950346,37.8075628014
112770,42.1164365996,23.6585841335,26.1731073807,30.6629001169
112771,43.6535061377,39.2428680789,34.4587915927,38.4686853163
112772,21.772593943,23.7891976722,22.38330565,23.5565796013
112773,24.2103682264,29.5603615655,31.731830434,32.3591070113
112774,25.5980488587,29.6993461687,25.2472285778,25.5642562633
112775,28.9057389789,24.9226631212,29.1343976407,31.1293329728
112776,46.7422242242,41.4657484335,44.0526741758,43.4568558617
112777,27.4988601971,28.6059606329,24.3705008034,28.8448363557
112778,44.9373532894,47.9489404389,48.4096731497,55.5380563128
112779,20.906775227,24.652457062,24.0325728616,25.5894424379
112780,39.4916705923,36.4155018685,49.5796233612,42.8823978468
112781,27.42234376,34.9219024371,25.1186907408,26.6935044736
112782,34.2694348564,31.4729252839,34.788428486,31.4729252839
112783,42.2214724206,34.4499590351,36.8247710069,41.6138976393
112784,43.5322094416,59.290886336,45.7160132647,43.1611425551
112785,52.3964733616,68.8555027841,49.2271741627,49.360367984
112786,27.9171915652,30.171209373,22.385644713,37.6404549886
112787,36.0117717704,39.195049963,34.0496340023,48.8193405414
112788,50.2680670723,48.7765809678,44.1050373006,44.8493551998
112789,55.1099644649,51.881112698,51.234099272,50.9296148567
112790,39.279803159,46.132208676,38.6804438649,57.4786379259
112791,29.8460254314,30.297279071,34.6454445553,38.7471958688
112792,49.6404882627,49.9257227546,49.6404882627,55.9088536607
112793,41.8123494175,48.6338031154,38.3087651621,38.3087651621
112794,38.3188015642,28.471581022,28.400329811,34.7332691174
112795,25.3021526237,25.3021526237,25.3021526237,25.3513635625
112796,29.5312409648,42.2276461017,44.7127573565,34.5722806582
112797,43.3891172218,46.6257326456,49.1095526775,36.3431812602
112798,31.2637244439,31.2637244439,36.8424284083,31.2637244439
112799,27.9555847089,27.9555847089,35.3935906754,29.9674522174
112800,29.8156669755,30.8499180767,27.8739571495,28.6373828185
112801,41.8277406422,35.5711104403,37.7006004539,52.6456606322
112802,33.2687148781,29.400957646,27.0242551898,32.1095491305
112803,45.1442689559,43.9258962148,38.6291378289,40.7018144748
112804,51.356093962,60.0580334353,48.7916450247,65.3827384793
112805,39.0057473928,39.7989440736,39.4993272631,40.6527847444
112806,31.688490552,31.688490552,31.688490552,31.688490552
112807,35.1423217158,38.3003682978,37.0773852689,39.3565724042
112808,38.3560974697,34.2647445549,30.652801625,39.4043609043
112809,75.0869486995,74.1029031701,75.6427411722,78.9853580435
112810,33.0789581339,32.588976663,29.5665001944,33.0794902608
112811,52.2093771467,50.8645765207,49.1574269973,48.7879531592
112812,33.063069474,40.0876115465,44.0812436728,43.8315938907
112813,31.6542662619,25.4327446566,35.6546593109,32.7527962405
112814,32.4259677413,27.7696121848,28.1497140953,31.717192576
112815,26.1314193504,26.019637898,27.5590027529,27.020050165
112816,32.5167064573,29.7533356749,29.4529194697,29.1794811666
112817,33.5620294141,51.0839631503,33.93322358,29.5459303523
112818,47.1436028371,43.9360494339,51.6520139438,47.2781906088
112819,34.4569203725,36.62582519,36.3790975257,34.8454330711
112820,46.6457034099,45.9191408241,58.5719697927,46.0241572685
112821,25.8283895931,31.1523414206,32.1696904761,30.9619500247
112822,28.0830176205,28.5679929713,36.1153264817,30.3534841629
112823,85.4269489518,85.8914511431,82.2982760853,86.5785438867
112824,36.2985965042,41.3705858087,56.9589125642,38.5822622475
112825,31.6389177389,41.1249571519,43.4354615614,29.0719495484
112826,40.3676239539,37.2419999748,35.3431003355,43.1972849906
112827,42.3669463588,36.9042852835,42.4852525188,41.0631910047
112828,45.6404401774,44.2178173121,41.5197742043,44.2657582301
112829,25.2851320159,34.132737618,45.8365218695,35.9019911426
112830,29.3111834755,20.5720973565,17.5064780765,19.5801908103
112831,42.096519377,44.8177173913,38.6493893316,39.1528615943
112832,56.2164643147,58.0702987368,40.0067556282,44.4899208623
112833,43.848314991,39.2373654427,39.2373654427,39.5519740895
112834,61.2237073578,67.0699964988,60.8508041061,58.7303612683
112835,32.6080694658,24.1265151147,23.4756212312,26.5480440931
112836,36.5588895001,39.8484232918,45.8707759061,36.3308886451
112837,33.6297185034,33.6297185034,44.7055422866,33.6297185034
112838,38.8282249493,42.807692952,41.9592791124,41.4046167479
112839,117.90954779,110.838386335,118.622609731,122.324945258
112840,21.1973233492,18.9165184078,12.8537763799,21.2339680077
112841,38.9021473365,44.6497078048,46.5214269143,47.751173645
112842,26.7300526055,31.4376069807,26.7300526055,27.0470832521
112843,58.846228965,61.3581896848,51.8355696025,53.4194747453
112844,87.7017584537,90.5903758173,87.7017584537,91.9689224462
112845,74.3689064315,74.3689064315,78.5673024587,74.3689064315
112846,36.51168517,34.4234592812,33.1128051762,35.8797424693
112847,53.0291595234,60.017742391,59.6576522444,57.055720631
112848,38.7092148505,48.5454919185,39.8388236681,35.7758894978
112849,58.0773228615,59.1179544828,72.0288310958,65.8768178027
112850,46.858166657,24.4851147253,21.8752591482,27.0126106141
112851,34.9028360964,23.9177860719,26.3664696396,23.6014339665
112852,39.2598253241,36.0496844093,38.909139324,53.0300019365
112853,25.2906475734,35.3232445628,28.8575560387,28.1635090277
112854,37.9282173088,34.0531761605,44.1361005103,49.945033674
112855,31.9587964057,36.1325179129,33.6875702371,36.3116043339
112856,34.202792187,37.1219756012,35.0919812616,31.9321479193
112857,43.120728417,37.1575291608,37.1575291608,52.0693461828
112858,31.1575578731,33.9807695133,26.181426063,29.6451209985
112859,40.2568094558,37.6000731629,45.7588983506,37.3996522646
112860,31.6994570677,34.4828654593,33.4359964952,33.9004450343
112861,43.2205774149,47.9884227323,52.6093001923,43.2205774149
112862,31.1884942432,25.0376558977,34.0913073985,28.3783325573
112863,50.3368467286,44.111956828,45.4350117902,53.0117335337
112864,50.4975496558,40.0712948412,32.3304529937,32.3304529937
112865,23.4796218816,43.9416085322,20.0624313387,19.5437157631
112866,31.6489116296,32.6398781262,28.5221987427,27.8034399777
112867,39.1093256867,55.1307273701,42.2905173273,45.1135214297
112868,29.7895764466,32.3550098013,35.5027562817,34.0242692692
112869,39.8734963786,43.7164203966,35.1766984532,42.9189346922
112870,33.5924746544,41.664352723,45.4823363752,39.277118287
112871,29.1519803295,30.3700399,51.3140549653,40.2033995873
112872,122.700178465,113.938959633,125.219040302,112.680855268
112873,39.3462359524,46.3481452363,51.257364513,42.3485466303
112874,34.161209029,36.8362214269,35.0953314856,34.161209029
112875,35.2557333544,35.2557333544,49.2541819878,35.2557333544
112876,19.4123324085,24.0241368028,27.4164251345,19.9014948157
112877,90.9662093746,66.350748711,77.5682192743,63.9887982531
112878,27.7889466765,17.0057697959,17.0057697959,29.5439943266
112879,32.2796211197,34.5853111447,27.6097108784,30.5451760061
112880,38.1368471434,40.2348429925,48.64326114,51.4976116267
112881,27.3634561395,29.8254668993,29.4375484566,42.1130713503
112882,29.2169354502,31.4112077334,24.166963987,34.2017725823
112883,29.9231081582,29.9231081582,39.4202265469,33.1070714621
112884,27.7576169911,30.6256502926,32.7202833775,41.3080620071
112885,20.4163880316,24.1373552116,23.3800518196,25.3079136728
112886,40.1731490438,35.6505784687,40.052539978,32.0222171837
112887,34.3998157049,35.5420546471,29.2752634325,32.3761629589
112888,75.802714557,96.1361179798,79.5404635102,79.1716866511
112889,39.0739807075,28.113877248,39.5985150774,39.3462881219
112890,37.9967447494,34.0247487397,32.6205297568,36.0346307498
112891,35.5842841271,36.9885463195,29.8915404741,37.9152881157
112892,24.4589850251,38.2158092542,30.2286406768,31.8042252318
112893,48.9231078899,44.0433910629,51.4932160337,51.9362012608
112894,86.2826752361,87.9100951177,85.7878251744,83.5830737757
112895,81.2884499336,79.4295616996,78.8592929582,76.5399986956
112896,29.5828764538,31.2903722759,37.7958109996,29.9044475396
112897,53.4828365566,50.2382798135,50.2382798135,51.5773818429
112898,31.0042842835,31.9181918223,27.6709131196,34.0083670642
112899,36.5683137545,35.3553087518,37.8158526854,45.3460590944
112900,31.4325289187,33.6129873799,28.494219408,28.4128404522
112901,30.4688059495,22.8572805062,28.0509686811,26.2872140671
112902,54.7470414623,55.4039738361,53.1367709457,59.3023449395
112903,30.8223850839,21.2535335941,31.0145714854,20.6920882988
112904,78.4541537488,83.1527471048,81.5367296617,78.4541537488
112905,41.1577119317,53.3945776035,68.5466059492,48.6361228798
112906,35.1631056176,39.6576643353,34.2703770272,28.3099477771
112907,38.6438929507,34.6352641505,41.8789816356,57.145577977
112908,37.438311668,31.8715075046,34.8865294655,33.5184712843
112909,24.8850864831,30.8941320689,30.9852552836,29.3135596676
112910,31.2235918481,31.696952462,29.2535182867,27.587972503
112911,33.1942760981,37.013292968,52.931703616,36.3779560917
112912,23.0420831524,24.4515687373,28.4865818698,26.6176159659
112913,33.129981385,34.5787971661,38.0851644297,26.9015435113
112914,42.9289974536,41.9473478901,45.1893595807,44.8440914891
112915,60.3808837562,50.326191991,30.6770692426,56.0903053346
112916,18.1703678038,26.4523206351,19.5638875477,21.8654783566
112917,39.9394068796,33.6328484196,26.5316859564,35.2977343353
112918,49.0679923403,35.9721743668,38.6394234439,38.7823511639
112919,30.2284160107,29.5391851456,30.7734180798,34.8611261312
112920,27.8918139165,28.1968656967,29.857800783,26.6623348307
112921,27.1511448318,28.0744676887,35.285546744,35.1258861091
112922,46.3782767119,51.8901436667,50.3802267254,53.0059781213
112923,29.3310480748,50.7734988648,35.1011733589,29.863694349
112924,20.5866016061,18.8822347312,28.5258407414,23.1038069379
112925,34.1812959299,35.0680169448,48.1593821356,24.2736795105
112926,38.5246468292,33.1396836197,36.6554112505,30.636192389
112927,49.3470384317,58.3878876303,55.6008753577,59.2335521321
112928,35.9558471903,26.7216644664,42.6104987242,26.7216644664
112929,16.0972759517,32.3186576438,14.671183098,18.4301780241
112930,29.7086410705,29.3512124906,23.9265158345,26.3937218139
112931,30.5725625328,27.920652416,43.288445531,34.7607652797
112932,30.8331906611,27.1611778697,27.6911796979,30.0528472527
112933,37.608647952,41.3600585769,43.9108117973,35.1830734349
112934,31.6088736815,26.8107481104,25.105846777,22.2425247499
112935,28.2807824581,29.658907378,36.6668470062,37.890042602
112936,55.4312415303,52.74017576,52.11555355,55.2980596021
112937,31.8460653662,32.1189244428,42.8965547118,47.9660234007
112938,26.8132211577,24.5649068888,26.8363486138,30.9201051396
112939,44.4418518427,36.1613587525,38.2001511601,38.7812935065
112940,25.2339952517,24.3873787898,31.5505802039,32.2016093356
112941,32.7947145885,35.8010536589,35.4804214394,33.2618198059
112942,71.117563133,71.117563133,71.117563133,71.117563133
112943,41.6838856185,41.6838856185,41.6838856185,43.9193408719
112944,20.6030429535,21.0086600167,20.6030429535,31.5431935107
112945,32.0069973428,23.5448127999,21.2426920697,35.0243081734
112946,30.2927636883,27.150174529,30.6646458075,41.786570681
112947,41.7681976485,31.5828945308,34.7457345612,30.2554676799
112948,34.9342201259,34.2199759354,33.7854348321,34.4154715891
112949,44.1664997283,31.1849754098,42.6904726211,33.1014522973
112950,31.7904207547,35.6174711218,32.7050407587,40.8806436974
112951,32.8308129964,34.8553513372,27.6137736041,26.2808149118
112952,72.5636779149,71.3029489671,77.8232503853,79.1485077609
112953,25.1734298938,37.9646775713,23.7682780333,28.4509740657
112954,33.5733740994,35.4728992551,33.1701439738,40.2669514932
112955,44.9469326537,51.9139251066,40.0353527514,43.7918978756
112956,29.9068566676,41.8656652177,36.3689457016,36.7477230324
112957,48.5953319631,41.8892075319,41.8892075319,41.8892075319
112958,49.9155045291,39.2552653894,34.5787716473,36.5341672603
112959,27.5977846241,27.3320347188,31.7747603417,27.3320347188
112960,65.722154815,68.2622269156,64.839180343,72.5894065748
112961,32.4536689289,35.0830950994,39.1476288018,39.4254702635
112962,35.9203434843,33.0187906593,32.7535750744,35.7572003652
112963,44.1089762687,34.5342448103,43.8854555376,34.5342448103
112964,32.2120149231,31.4151937174,32.2899178201,30.131079128
112965,51.5940731146,52.5000014457,53.1874198701,54.2631018227
112966,57.7632830109,57.8608168418,66.5911807598,75.9651095703
112967,26.2468191526,26.3119448837,29.5156307439,29.7580730336
112968,73.9661098102,70.4864934668,76.18800263,73.5814886961
112969,31.1459527275,40.9472726741,31.1459527275,31.1459527275
112970,46.6225434984,40.835552686,35.1975285553,39.3353395151
112971,22.9072003837,36.9090125053,24.2318364074,29.2507707492
112972,41.4965882831,40.685067307,37.8710262595,47.8659939616
112973,34.4380283782,31.3205132759,35.9996377815,33.1881069353
112974,29.7245157801,29.0850393569,35.8185137937,25.4271998676
112975,55.0259355932,63.0598083537,54.3205412271,54.135878911
112976,30.9030207736,28.2228245971,33.4913420648,26.8957401981
112977,31.45296077,31.0163286851,39.7707689123,28.7854092271
112978,45.1292055611,51.085952024,36.7010868935,30.4618960465
112979,50.6830344096,54.9282007229,63.76823553,61.5527571423
112980,30.2352868552,22.177100149,19.9589106302,22.4650010673
112981,43.1043209018,38.0843382554,62.1220602423,40.2122604415
112982,44.7838864167,29.3372553408,37.0236672401,25.4909732976
112983,20.1272107169,23.7296503534,32.4350346956,34.4781839441
112984,106.222370419,117.085960023,97.5306819786,107.740600064
112985,35.5554296028,39.2796359229,39.0878675103,36.2321840083
112986,59.8203808481,53.9216285499,66.4551521659,60.9983298526
112987,39.6067999171,39.9564071327,46.9001727343,34.1403362356
112988,54.1981380972,35.895576796,40.4201668626,30.2099648239
112989,24.1427186769,33.84926386,23.0513990666,22.3215412878
112990,41.0477073086,45.3461072854,44.5891651566,62.5121698076
112991,45.831236407,28.5026451596,34.2744757411,28.5026451596
112992,88.2968782171,88.2968782171,100.388283482,77.5985572611
112993,31.1304593957,32.020905703,45.9450558007,31.2280811846
112994,31.6222562363,37.022360913,33.856956582,34.1892641557
112995,26.1523080337,28.0747673848,26.1523080337,38.3134927301
112996,43.4327094873,50.3308696556,45.7862136167,39.6054437403
112997,51.4747936258,56.6679570145,43.0223410181,45.3172440641
112998,34.5726820898,35.1732406905,36.7488869947,36.4186682162
112999,47.4355213208,49.4609644937,47.085848078,49.5240229656
113000,37.9578456828,49.207665726,35.9711889102,42.5804870239
113001,64.3743436478,48.5946334452,51.0999314569,54.7249326491
113002,34.4633990137,32.3493790974,34.072417527,29.9104751017
113003,23.5559494781,25.8327813948,30.0081298596,24.702372725
113004,21.3478551252,31.4933344212,24.8894377371,31.3796446268
113005,40.8480780722,34.4955151318,41.5429243627,35.177753157
113006,36.6569115911,44.8907784234,35.4860678297,35.4860678297
113007,27.0118448277,25.3402248861,28.1075599804,28.1655977171
113008,47.4430060116,46.3243707396,47.9979233011,40.4696310019
113009,33.4567254023,30.0300378593,30.8474400977,35.963439875
113010,30.3444863785,25.8354494754,38.0969678333,24.8475920349
113011,31.1789093175,29.0853532683,31.8118032312,37.7185267345
113012,34.6423970236,35.8301669002,28.954609017,27.7891038965
113013,24.4740208373,22.7221860485,25.1809665957,29.9773377074
113014,46.0772269797,33.3692485753,31.4970113335,40.9500323883
113015,26.4158227544,26.4158227544,31.6217328159,26.4158227544
113016,33.6575527512,29.467190281,32.9851514356,40.0514158038
113017,30.8345690067,33.5298179512,31.0820587454,29.3221465684
113018,33.3172687076,33.5129611723,35.1642026937,36.6390785853
113019,38.8013388182,33.6667757923,30.3292483862,36.5479913127
113020,30.8066679228,21.1434173319,23.7197725128,21.1434173319
113021,43.5704122112,37.2944926616,42.5968278025,44.939697936
113022,23.1280229776,24.1551807938,20.4978110727,20.4978110727
113023,48.4526158099,56.3007753391,48.2682968109,48.2682968109
113024,32.7506401151,41.7836208795,33.6095524435,51.5028422992
113025,60.5706759663,57.7797774428,56.1699084177,54.6832699411
113026,30.2551399065,22.9573466911,22.3602949227,30.2279043358
113027,35.1879182783,28.3736332067,25.557797316,28.0143787457
113028,60.3566717536,60.3566717536,63.5339994734,64.6514391888
113029,20.3049764409,21.6996478435,21.8256806232,22.8688077691
113030,23.4471452847,21.8504090131,24.2905430829,20.4745573686
113031,24.0407755657,27.0496166138,21.6818099978,22.3455920221
113032,23.5329996718,22.5139337667,26.8594381923,25.2463810075
113033,40.6730303988,39.1399242027,41.6314384663,40.39395243
113034,56.8337700374,55.1662701238,58.7733202981,53.3692341774
113035,35.7713140313,28.7327876363,28.3762858709,32.9573528847
113036,48.1815970165,45.1162394895,43.5037349599,47.4775036952
113037,31.9567728068,27.5798057826,42.9340491581,33.5999714952
113038,27.5186283348,27.9339630844,28.1937159722,31.808608947
113039,94.998561345,86.846789375,96.5294429975,95.1637512452
113040,108.018340097,105.441044276,105.222305941,102.641769088
113041,71.5193273344,72.0752883853,80.6644596674,78.0732735489
113042,40.9142628607,39.2668316958,34.4741529865,33.2605324189
113043,46.0925578389,42.3787417633,36.0162064462,30.901171406
113044,37.8916577368,32.7464141297,37.538418099,36.1450951293
113045,41.7755838927,59.720956967,41.7755838927,41.7755838927
113046,62.3078358642,58.574771938,76.407938427,58.4157585771
113047,29.6792502097,31.8342194519,38.1610050086,27.4597666652
113048,37.8682750707,39.0164806955,43.2589696153,42.240631486
113049,35.593281723,37.5317015115,40.1243914858,30.135474454
113050,40.0646255443,36.2469125863,43.1317988638,36.1672330965
113051,34.4330900127,34.1390513706,57.8322366305,43.227932498
113052,44.6394841473,48.0686579561,41.8429672934,57.9671166691
113053,31.2065502648,36.6487362319,33.0391660797,30.61682406
113054,62.1265440202,60.6835159368,58.305628057,58.3973858504
113055,40.3494581243,38.1103739291,35.2155137547,33.1459786753
113056,47.1458646244,43.3103732255,42.6485022465,39.8573497754
113057,29.2057682576,36.6737157592,33.8049112653,35.1632164413
113058,51.3355259194,51.3355259194,51.5313764238,51.1139813564
113059,63.0102420749,47.7334169254,47.3122247783,47.9351424219
113060,42.1637452537,50.5165243721,33.6783452836,37.0332273686
113061,30.9567244662,26.2145069546,32.9685171765,45.2825334609
113062,26.8407983602,28.7366385552,27.3890376463,32.3780208718
113063,37.168983886,42.234677985,35.2524607485,38.2749204491
113064,31.1341980906,55.9782401046,29.039615065,27.5564964058
113065,44.0804997776,34.5658147683,42.431183038,39.344152604
113066,44.9650822562,29.4207484717,31.5208461169,28.9314010948
113067,31.3436251823,31.3436251823,31.3436251823,35.5748015164
113068,46.8728713882,38.3860856626,36.552679962,35.874151478
113069,30.8836761004,31.2726826888,23.7741374985,27.5260763543
113070,32.7881883251,32.7390847505,42.8679556017,33.2744299139
113071,30.2649921264,35.0345206347,32.783801963,39.2004588498
113072,28.8662340718,29.1454146896,28.5267447731,28.8662340718
113073,30.3786182269,29.4227163268,31.373112552,29.6264326879
113074,47.5207231273,47.6636688304,47.5207231273,63.0428223735
113075,33.9932932088,34.0905940171,32.2116822208,28.1893065036
113076,29.895059374,41.6309302347,32.2253995541,34.6491251785
113077,49.9691155079,49.6496348203,60.9995541732,44.4083514877
113078,22.7808643489,25.7430053384,31.5512375222,22.7808643489
113079,49.5762110797,49.227199124,47.5807058986,49.9026430517
113080,26.3162592227,18.2372613138,22.7972185311,28.7588177919
113081,39.176749787,33.1167823884,38.4965162364,32.7535822177
113082,38.8107324329,36.4787763736,33.1004203235,32.4689611726
113083,33.9229103591,27.3156157698,29.4648840359,34.5845588694
113084,89.9382308604,80.629190472,80.419184825,80.5279075404
113085,31.3849788251,35.4775467443,31.3849788251,36.9266801857
113086,65.3531101562,53.8788888693,45.4758927892,55.9169935825
113087,35.0589611616,37.3544203194,38.7061601279,36.34063442
113088,41.6704889527,37.5925063362,61.9752801321,49.742137546
113089,42.8645048812,44.8340808815,37.3950703856,46.2105274694
113090,42.0892643334,40.6239701929,40.6239701929,47.1885880832
113091,66.760472638,53.7517168174,83.1049900037,67.0418486906
113092,54.0507542154,48.7460039319,52.0381541547,48.8290004222
113093,30.061413732,28.284448508,40.5813465975,25.3967540602
113094,39.1116591357,28.2184162307,25.860528417,44.486871801
113095,78.9979011461,74.1441647742,74.386899841,74.2703332978
113096,49.6493336108,46.9192310878,51.4084253425,48.0701262687
113097,78.6178175178,86.8362599606,78.2921259181,89.4226462119
113098,24.4445555266,33.9944876918,27.1008662227,31.6563928395
113099,50.7217041589,50.7217041589,51.6595113247,56.1214845322
113100,30.2669884301,32.2391361131,25.161038093,26.8533104112
113101,67.0507892172,67.0507892172,90.366643519,81.8150832304
