id,qA,qB,qC,qD
100913,37.5601101203,33.4445007982,34.1024625542,35.8568807485
100914,27.8307556498,28.7469694205,27.677870236,24.9084286775
100915,31.4375645157,38.9341904973,31.4375645157,31.1823501225
100916,28.7526409276,30.8507420317,33.2675751538,31.9403681158
100917,45.4361551963,44.6178306007,40.6295817572,42.58360176
100918,36.7188890012,38.0035184129,34.8153126929,50.719033769
100919,33.0051217515,33.0051217515,33.264773013,33.0051217515
100920,43.5684363272,36.7943726386,36.7943726386,36.7943726386
100921,30.4766110332,30.4766110332,30.4766110332,30.4766110332
100922,29.3043266077,27.9329422377,25.6442672595,25.742498072
100923,33.2592236024,38.970674477,28.6706848065,28.6706848065
100924,31.7611088376,32.0757293667,32.0757293667,32.0757293667
100925,28.1193062528,28.459400907,28.459400907,28.459400907
100926,57.0647653422,29.7630116676,57.0647653422,29.7630116676
100927,41.1515314463,41.3089352494,45.4358091655,41.4490595666
100928,26.9437597821,27.9450896013,32.2074104432,26.6060198092
100929,27.8993309356,30.3437191585,29.0681580565,28.8164421572
100930,39.5671604959,39.4125445042,39.49319381,35.7070562892
100931,33.4342485151,33.9066048344,33.5771600369,33.4342485151
100932,40.653891791,40.7530487987,40.7051691222,40.653891791
100933,30.3764380209,30.0627043385,27.9381689406,26.9078786031
100934,32.4821449112,32.2300946579,32.2633970472,36.986564505
100935,35.7811632002,41.065685115,30.5267632223,36.1256277101
100936,32.4771823176,34.0774272002,30.9141856972,40.5789380597
100937,26.7277266361,28.9477072871,29.075070092,26.7277266361
100938,33.286616776,29.5749223737,29.5749223737,29.5749223737
100939,29.9296243285,28.2980024386,28.3556402701,33.9458803808
100940,24.1436515749,20.199761487,27.6803401613,19.6675876391
100941,20.114409405,22.3348050035,21.4610184775,18.0297456629
100942,32.3693275157,31.4696405521,31.4696405521,33.9062640621
100943,25.1941331891,25.1941331891,25.1941331891,25.1941331891
100944,32.4885240915,33.2573136207,33.2196005432,33.1199525068
100945,33.3683942722,27.890212895,34.6338344439,30.9006713656
100946,33.6474442117,36.8926548064,34.090871477,33.856530879
100947,39.2380018912,35.6595934265,42.9154886296,36.8946366636
100948,37.1220346588,38.357262188,37.8496449706,39.2837403953
100949,30.0335253978,23.3028145307,27.5029665695,20.8236724137
100950,33.5532314376,33.5532314376,34.1600689983,37.5788081338
100951,31.7846791384,31.7846791384,31.7846791384,31.7846791384
100952,31.7190263915,31.7190263915,31.7190263915,33.5588538538
100953,38.2612384482,32.8540786557,32.9765057027,35.4247554963
100954,34.4746592024,56.6416315424,35.9988990541,44.3047701019
100955,39.3291070514,39.1573170791,42.3643173509,39.1573170791
100956,20.360447251,20.6754587226,20.6754587226,21.1440851029
100957,31.7293546265,36.2526200665,31.7293546265,31.7293546265
100958,27.0575458125,26.0189451925,26.0189451925,32.981030995
100959,17.8731481439,20.242320793,18.223044483,20.8595022636
100960,38.4871495953,34.1107515258,34.1107515258,34.1107515258
100961,26.5003804038,27.1376166145,33.4078578142,28.4985456964
100962,50.0448244225,49.8920356122,41.1103452864,43.577018612
100963,59.5027246275,52.5703608683,55.2889691213,62.7354770892
100964,23.5814893605,23.1122981823,23.5814893605,23.1122981823
100965,19.6824141628,15.1132172516,19.6308799975,15.1132172516
100966,30.4260702846,34.4591817878,30.4260702846,30.4260702846
100967,25.1592844295,25.1592844295,25.3316620021,30.2141763461
100968,33.6673705232,34.2726921265,29.2866471162,29.2866471162
100969,23.0178722905,28.0602069159,34.4009062632,24.3803227191
100970,66.8188393543,66.8188393543,66.8188393543,66.8188393543
100971,27.7939013165,27.729728836,27.2331744009,24.4398054271
100972,51.9964460523,48.1983032152,51.6579136013,43.1158032739
100973,33.852947886,34.3428804133,33.587531374,30.8205927295
100974,48.0851385947,50.7183808656,48.3676343469,48.0851385947
100975,32.6830695613,38.0566449214,29.327160103,29.327160103
100976,55.9644554138,48.1101409899,52.4941252397,50.4188656831
100977,32.6756981995,32.6756981995,32.6756981995,42.9578538576
100978,35.3486742602,37.0959400984,38.5352318798,36.9364801599
100979,26.9413184769,26.7244352044,29.8735213937,26.7244352044
100980,35.3345855609,35.3345855609,35.4711651873,35.4711651873
100981,37.8735386827,40.4114179507,40.4440581172,39.8741517817
100982,27.0862151198,27.0862151198,29.9870135215,27.0862151198
100983,19.1939132812,18.1696588696,20.1948486848,23.1740026897
100984,33.5554295326,36.8772565279,33.5023862391,43.6960803285
100985,39.1228493934,39.1228493934,39.2025188503,39.2025188503
100986,46.8616343717,40.1318762639,43.6073153353,40.1956730257
100987,38.1603065417,38.1603065417,38.0551890714,38.0551890714
100988,43.8190532574,39.2437757476,39.1705862668,43.6207238057
100989,29.7376080739,29.7376080739,35.6128267313,35.6128267313
100990,28.0161558585,28.0161558585,33.35416595,28.0161558585
100991,39.5517050509,39.5731895886,34.0292065494,33.8315535652
100992,53.8764831469,58.8117957669,58.7975063018,58.7675480278
100993,41.1979740094,43.4971495296,41.3782701615,41.5375568239
100994,37.1212219849,32.0842560051,32.0842560051,32.0842560051
100995,33.2638290862,31.8043776586,33.1887959613,30.1597268932
100996,41.0332691086,41.0332691086,39.3749754153,39.3749754153
100997,32.5880652992,35.3204657312,36.6681542091,29.7878096049
100998,45.9729186024,41.665718851,41.665718851,41.665718851
100999,47.847100976,46.8430839727,51.1962869638,53.2122211833
101000,26.0643389758,29.2629705381,29.2629705381,29.5544235977
101001,30.5343147319,29.7150699605,29.7150699605,29.7150699605
101002,37.5451658556,37.0355557251,37.0355557251,37.0355557251
101003,27.3701731676,28.4827186902,27.3701731676,27.3701731676
101004,43.1751613834,36.9525604216,36.7344580957,40.2400283228
101005,20.8056170169,19.404262858,21.9244262724,23.3373671332
101006,44.1068394524,44.5420318297,55.7490271988,44.5420318297
101007,22.5833532243,26.9218935275,24.1321170974,27.559160708
101008,22.5953556639,21.8124066414,20.2407543016,29.4159753797
101009,27.3001478521,29.6606808772,26.9004957933,27.9322369015
101010,26.655322719,26.5106786131,25.6921470427,24.4243877419
101011,24.5904708622,24.5289360632,26.2462799327,28.1918865945
101012,67.4371064263,67.4371064263,67.4371064263,67.4371064263
101013,42.0782022327,44.5170435625,33.1172567307,34.5151110853
101014,29.4434661678,29.8882101293,32.033612984,31.1192629042
101015,30.4103493161,35.5467541508,30.3696373967,30.8627425655
101016,23.6633489084,21.9003775778,30.1011046247,23.0078120411
101017,40.5909511952,37.4935828737,45.9834365118,39.439715349
101018,34.637976697,34.8391504307,34.9254533908,34.9254533908
101019,38.5982824491,41.7410944123,41.5506115928,38.5982824491
101020,26.4286520386,27.4895292323,33.5752472245,33.6498664716
101021,35.7337496337,35.7337496337,35.7337496337,35.7337496337
101022,30.3893281832,30.5603918451,30.3893281832,30.3893281832
101023,29.3164066814,28.9687343464,36.5269971612,32.0631358237
101024,22.1559870849,27.3293689504,28.331193958,27.5971581794
101025,46.4679343467,46.4679343467,46.4679343467,46.4679343467
101026,41.261246632,41.261246632,41.261246632,41.6743223134
101027,27.7179817118,28.1497794447,27.7179817118,28.1497794447
101028,39.1475963873,30.5693881812,34.5598830035,34.1472237301
101029,37.0623363913,28.7190466218,28.8204766953,24.6834988293
101030,34.1771398399,32.0122305587,32.1217293941,32.0122305587
101031,32.8826792329,32.8826792329,33.1934536145,33.5378056466
101032,25.6831305739,26.4431558409,24.8813702201,24.3285101617
101033,39.1718005453,35.6632455537,35.9378469951,36.6399262705
101034,25.4327841453,25.6388651283,25.2028583099,25.0772334685
101035,33.1248612607,27.975020394,28.5062425708,38.6053784261
101036,22.7212524778,25.7068590469,30.6566401953,30.3562105579
101037,24.6932940487,23.2506334181,24.2294393094,20.2127328628
101038,34.3674494039,35.0659599926,37.340593333,34.3674494039
101039,45.7943920137,45.7943920137,45.852418293,45.852418293
101040,36.3246828055,36.4495691192,36.1842742228,36.3246828055
101041,38.1731456083,34.8446432896,34.557303846,34.557303846
101042,29.0878544063,28.6413992522,33.1114157722,29.0878544063
101043,39.5676627988,36.4900675267,43.8181900456,39.439182987
101044,51.0363562585,51.0717047788,48.3730744643,48.0720626076
101045,30.2169845529,28.6829447336,30.5884248427,29.1175384999
101046,39.0983293377,46.0481574143,33.1579637778,33.1579637778
101047,20.233414326,24.7392709754,24.6990532481,21.6090635952
101048,41.1821956612,42.4577332153,41.2476756271,46.0191804745
101049,30.1157277025,30.2477573323,30.3643886127,30.4681657747
101050,45.1608747189,40.1440344847,42.8957021365,37.8131178686
101051,32.1587766233,30.0289502292,46.0750987254,30.8581277843
101052,30.5764907556,30.4609642025,31.2490945203,32.8384158193
101053,23.7105740981,30.3861360701,23.0143631853,27.4798424214
101054,20.1982043556,22.5350960324,33.6134177772,29.4164952823
101055,30.6206063202,33.5122574086,32.6485106633,30.7542859765
101056,28.6913818425,31.3924179203,28.8778517145,28.789763639
101057,41.6586953283,41.6586953283,41.6586953283,41.6586953283
101058,26.3441797846,28.1798520594,27.1521794057,20.7908054008
101059,35.5999283371,36.691224207,32.2369517931,31.6393667404
101060,42.8426254834,46.1987941684,37.2219378649,33.0431895609
101061,44.8427844865,44.8427844865,44.8427844865,45.8800496425
101062,35.8908965168,34.8855989197,34.8855989197,34.8855989197
101063,24.7342269275,23.914162593,26.0502799865,27.0135414234
101064,35.7430381282,40.2554731687,41.960019453,35.8519571562
101065,38.7857855277,38.9358992716,39.1890042115,39.1890042115
101066,36.1978977118,39.2702155781,36.7380004512,33.8621445134
101067,27.4025701976,33.3993278966,26.9096604386,31.7694921837
101068,32.6278441613,34.0118547182,32.4650770317,32.2776050686
101069,48.8209488273,40.5407242908,44.9534906046,42.4869018752
101070,34.4887449247,35.9392349066,34.8795276696,34.3364153697
101071,32.3223493679,31.2136821372,31.2136821372,32.2567054968
101072,27.9469618717,27.9469618717,37.0637185711,17.4586381783
101073,26.5620417193,26.5620417193,30.2363167894,26.1630949594
101074,28.4579781258,29.7037800214,28.6534234865,32.6809057707
101075,28.0314193043,27.920718293,28.5368903135,28.5368903135
101076,25.8963832289,27.9212642054,29.2050701611,32.2460104427
101077,48.1425784045,48.1425784045,48.1425784045,67.4957224539
101078,44.7028986936,44.5119040523,38.5467650053,44.5119040523
101079,38.2180421436,38.3224292072,43.553333094,43.553333094
101080,29.7827505061,30.6614902582,29.7827505061,29.7827505061
101081,43.1246377802,43.1246377802,43.1246377802,43.1246377802
101082,29.6239332011,26.5207731557,43.2775109235,35.1335862278
101083,30.0854588565,30.0854588565,30.2897075255,32.6007129701
101084,28.888176602,40.5471189365,26.4383049372,29.7249941621
101085,40.810313198,42.0828877524,33.5642095278,42.5261642198
101086,54.0102011256,43.8584481653,48.7214711715,42.7560938058
101087,40.7882425104,40.7882425104,40.7882425104,40.7882425104
101088,28.337639685,35.4348690198,31.3950162123,35.8208844758
101089,25.8452540595,22.4434270365,22.4434270365,22.703028193
101090,41.1684484265,32.8454410611,33.011239014,35.013945898
101091,27.2326589518,24.4764750722,28.2297113557,23.8255036247
101092,36.048032462,36.048032462,34.6018815706,33.4988119154
101093,24.4988365423,35.0539831886,28.1267557738,25.7232062121
101094,34.2068612592,34.1447048652,31.27555653,33.3909386477
101095,47.0801445221,46.091352276,46.091352276,47.0801445221
101096,30.125847743,31.3417866545,31.1953616761,31.3417866545
101097,36.4264179268,38.2264476535,33.0009499445,32.5000120248
101098,42.517638292,42.517638292,42.517638292,42.517638292
101099,35.3155547068,26.8455818734,29.7534823329,30.0658875232
101100,32.1699116128,32.6172297637,31.9450621966,31.9450621966
101101,50.8357837932,54.2993050987,53.6972417262,54.6973883924
101102,15.2200687905,18.2331096688,17.9456695378,16.0278214105
101103,22.366848955,30.2484475805,21.9164145031,26.9521110363
101104,27.5671292198,27.9362082643,26.1331705145,28.5500674015
101105,31.0408091918,38.9784793638,33.8405997907,37.9633886611
101106,46.1845526973,47.8223822654,46.1845526973,46.1845526973
101107,30.076469623,30.3844978227,27.684032678,31.7546333147
101108,16.056153876,23.6354707392,19.1929290666,16.5324032528
101109,37.5296046956,37.5296046956,37.5296046956,37.5296046956
101110,36.3056092281,40.2539372039,36.3150241183,36.3056092281
101111,43.3508439301,43.3508439301,45.3065623193,45.3065623193
101112,35.5536379937,38.3652476964,25.4941721571,28.6378302971
101113,35.6019787253,31.7758648189,32.5207503794,31.935097527
101114,51.1254755149,51.2136583722,51.1254755149,51.1254755149
101115,50.0793215269,33.0096858,51.5618877812,33.4320063564
101116,23.1491101966,25.1907511044,22.6360323566,28.1795571329
101117,34.1918344572,32.7531516637,35.478514319,32.7531516637
101118,49.7221584243,51.4645430395,44.3537074533,46.2006956363
101119,42.8943294271,48.4427440068,40.1791580367,39.2807867004
101120,43.884705831,42.1598082812,43.0390081286,35.850053424
101121,23.6533950399,23.6347459319,23.2847514279,27.0531052329
101122,33.8278237335,26.4003453037,27.0148739997,38.7180937289
101123,38.0639143467,41.1216132013,37.6895439114,40.8737022398
101124,31.2727187564,40.6140564727,36.7623369049,35.682500423
101125,39.0978965754,35.6526541118,34.7925923597,35.8428833177
101126,41.5409488878,39.9044254527,40.1525440129,37.4825294237
101127,52.1659920401,56.4901503509,52.2059294822,52.1659920401
101128,54.9224420891,48.4573799075,48.4573799075,55.0355039934
101129,65.2726506191,59.9559694367,59.9559694367,62.5220796059
101130,39.9616818001,39.9616818001,40.0078108219,39.9616818001
101131,28.481897043,28.3950310498,29.0112828864,28.3950310498
101132,33.151488241,33.151488241,35.6466479365,34.9438797077
101133,41.3196727642,41.3196727642,41.4782327889,41.3196727642
101134,22.1386108298,21.1448751928,26.3633493235,23.9065121227
101135,36.7024637778,36.7024637778,41.8475764446,36.5779391589
101136,28.9349690805,35.8520510651,35.9881227298,31.4117618133
101137,32.1971624339,32.1971624339,32.1971624339,32.1971624339
101138,29.7789880046,24.9551850068,24.7619912932,19.9017451813
101139,34.5214446792,22.7341760501,34.0883054978,30.3317872184
101140,29.1659637103,28.6901892222,29.6710507803,26.820972462
101141,44.4568422122,38.4772030129,44.4568422122,38.3261847747
101142,47.0834485321,38.8262607093,38.8262607093,38.6011486062
101143,36.7788402853,35.1573195047,35.1573195047,35.1573195047
101144,37.8070921246,39.2513805915,37.2794100722,37.4246101492
101145,56.8348693771,56.8348693771,55.2815523645,55.2815523645
101146,39.7123571386,39.7123571386,52.1999493658,52.1999493658
101147,48.7864076466,33.5634787121,29.1560444935,29.2678977031
101148,43.1995899514,43.1995899514,43.1995899514,43.1995899514
101149,29.1554584049,29.1554584049,29.1554584049,29.1554584049
101150,49.2219366938,49.12137632,49.3141628231,49.3141628231
101151,29.5621698083,29.5621698083,37.4886454466,30.2141502627
101152,61.6599897855,62.5088703686,57.5876960229,57.5876960229
101153,41.5058135117,41.954115673,38.7363538598,43.8989154851
101154,32.0525292857,32.3435656749,31.7632158561,28.4340398581
101155,27.2392584504,29.6888158524,33.9802160028,39.0760811945
101156,49.8118276778,45.3189441273,43.9115239855,44.6444176982
101157,39.4197925908,39.5170692539,39.5170692539,39.6864278225
101158,34.7205972891,38.1468022907,39.7144211329,34.7205972891
101159,41.2255759619,41.2255759619,41.2710597459,56.2700871139
101160,42.5892646926,45.6506073041,42.5892646926,42.6690951491
101161,52.3981901726,46.9814470198,54.9843019623,51.962378376
101162,36.7133329377,38.7403992409,36.2078116637,36.2078116637
101163,22.0586116588,25.50955673,22.3685529941,25.50955673
101164,26.2202782733,26.2202782733,33.3255583998,26.7480615198
101165,21.6614405406,22.4507926018,26.1094313289,21.6614405406
101166,29.9726840257,33.0011511394,30.4020911743,33.7789758925
101167,36.7502864687,34.8935465793,31.8729014002,31.8729014002
101168,27.2264455128,22.0914210894,29.155855112,21.9134475509
101169,33.6434251816,25.3534439841,33.6434251816,25.3534439841
101170,22.3083164885,21.8651084301,30.5952974863,23.2675750143
101171,31.8293667695,31.6457941099,35.618622274,35.7160844209
101172,31.107826127,31.107826127,31.107826127,31.107826127
101173,35.3995867802,33.4113006844,30.6940522812,30.6940522812
101174,38.4476491102,41.4002500042,38.4476491102,38.4476491102
101175,62.6050913854,56.0119212156,54.4293592297,56.4069336251
101176,39.4417195372,48.0535438221,39.4417195372,39.2138914827
101177,34.1118434227,33.240091819,30.113370503,33.0621255376
101178,24.813315241,23.891945875,30.5632795781,33.833965856
101179,25.4214250507,25.4214250507,25.4214250507,31.1284588723
101180,33.2703587709,20.3652181236,22.6271659088,19.2746643715
101181,36.2770537142,37.2123213489,46.4480796184,36.1407103998
101182,42.7638605534,42.668381775,44.7250076696,38.3210422844
101183,22.5212704752,25.7795054644,23.7380463312,21.9280493061
101184,25.1903421943,28.4229628821,24.8525584291,33.9074848955
101185,47.6218024808,47.6218024808,47.6218024808,47.9681707895
101186,47.9275375931,51.6483036443,47.8483602257,52.3769330339
101187,40.4946342861,37.0624807002,35.0523430103,35.0523430103
101188,30.9903846905,27.364320999,33.1847418639,30.5667999319
101189,22.3918181549,21.9469059809,21.9469059809,27.8694071183
101190,32.8069176459,36.1202730826,36.1202730826,36.1202730826
101191,36.5401671629,36.5401671629,36.5401671629,36.5401671629
101192,41.3887060493,34.8052926736,55.6338282827,29.19307493
101193,31.7854720206,28.6229935284,28.6229935284,28.6229935284
101194,17.6225502825,19.7622802243,22.8362753133,21.3286899555
101195,32.4850658968,33.6521418016,25.9854551918,38.5238820308
101196,40.8592840957,40.8592840957,40.8592840957,40.8592840957
101197,45.8249900365,45.9651225379,45.9651225379,45.8249900365
101198,23.2004030008,23.4975231049,23.2194130821,24.7840752185
101199,29.894471483,25.7852448642,20.0866821773,22.8395972248
101200,26.9277641477,23.830255343,18.8640923077,21.7987658375
101201,31.5719149858,33.7091855999,42.3178777186,28.6959865581
101202,54.1449057798,51.6397716582,51.1745179484,48.8798524702
101203,25.2861457451,26.3524280562,29.8790351934,26.5830593613
101204,37.440369472,37.440369472,37.440369472,49.1810405524
101205,26.5419300761,26.4819174818,24.1173428913,24.1630506498
101206,20.2144905236,20.8559698046,22.8391378818,23.1326960157
101207,22.8331047431,23.2958167082,25.0966801811,23.6580945476
101208,39.3945454727,42.3379252638,41.7462358424,45.3519007959
101209,33.2593903174,34.4357637839,38.3812358936,31.4860400657
101210,29.0400499708,25.0699438322,25.5524031928,25.141054474
101211,24.5887228833,21.6895841412,24.6635199876,21.6895841412
101212,51.0358282182,49.9436126916,54.0332052256,45.2014332568
101213,23.9895187922,28.8690290023,35.608580087,25.8801920423
101214,23.2228449207,32.200623287,24.417036289,23.5017338082
101215,39.0573214533,30.2407297977,30.2407297977,30.2407297977
101216,62.7478366922,58.3460700372,59.1251239888,62.7478366922
101217,42.8606271651,34.8449856835,34.6925239277,40.8512885725
101218,33.3349894674,19.7417195296,18.8813038741,18.8813038741
101219,21.4990518661,23.3086704554,26.6854038718,24.1608316255
101220,44.5628475735,44.5628475735,37.3411433274,37.3411433274
101221,38.5912803483,30.4486176544,31.615902384,33.4707350039
101222,36.3217816877,37.8514634665,41.0149393872,32.8550752235
101223,37.6448700934,44.3449254239,34.4387769823,35.5289253398
101224,37.0529358746,39.1368484367,31.6581611053,30.289851052
101225,40.1884104848,40.2065857368,32.6132675685,32.6132675685
101226,53.0069534477,51.4764308114,53.3599889457,49.3649977674
101227,29.6804057578,34.2653014938,26.2883332727,27.3823594394
101228,26.753393944,21.7014844671,24.1213576064,28.5126419018
101229,45.6972383701,45.6972383701,45.5579326717,45.6972383701
101230,34.9258230203,42.4379596271,34.9258230203,34.9258230203
101231,36.1937052907,36.1937052907,36.1937052907,36.1937052907
101232,30.794154903,31.2490234129,30.5077210959,30.8978902054
101233,35.6635676788,35.6635676788,44.5443540705,35.730115079
101234,31.1214813279,41.8906616111,30.7116801309,30.8916597822
101235,28.3318949958,31.0520427304,44.8349120843,36.8349619167
101236,30.9775709459,30.858544422,30.858544422,32.8723103211
101237,37.3163906058,33.9368158701,47.4711839676,39.5890663268
101238,38.915437163,36.8641233591,34.9909195821,37.6686888135
101239,34.7800070289,34.9539015055,34.7800070289,36.2846959015
101240,38.424494846,33.519761087,33.519761087,33.519761087
101241,30.329285548,29.1135183801,34.3497978926,31.6996642851
101242,37.1154260286,37.1154260286,37.1154260286,37.1154260286
101243,38.9898194514,37.9151307657,31.0908839516,36.8535674797
101244,27.1378887524,35.2943159407,26.7555234902,34.9039355398
101245,45.5969117969,40.5278570068,41.8683531398,45.0398704144
101246,26.3701155389,30.4498054461,30.6028964819,27.6292220519
101247,30.9585835613,27.7145454598,27.6499259849,32.9503650996
101248,21.9190731928,21.8561576397,25.3594988569,19.5621991574
101249,22.2808943594,21.7776164409,24.1192729631,21.7776164409
101250,51.1371853318,51.1371853318,48.0897776257,44.3032470138
101251,37.5291463871,34.6390860481,33.2091211688,44.5415869561
101252,30.9884097341,28.0536434377,28.0536434377,36.4470780659
101253,39.0897794765,39.1327381681,39.2108896989,41.1080790443
101254,31.1189762607,38.5712477333,31.9216566562,32.8508523817
101255,24.0645426292,32.2604183192,34.2700086228,28.7027679898
101256,27.8993309356,27.2394722545,27.7914268539,30.8686720471
101257,44.3552448409,41.6288577753,46.7879117979,44.5448206968
101258,63.0009522729,57.4504803808,57.6722984746,57.6722984746
101259,35.221722742,35.221722742,35.221722742,35.221722742
101260,35.3452759904,27.1988697241,33.7658995368,24.0646632779
101261,22.1882803814,30.3943437064,28.9752896068,29.5607008005
101262,32.4886421915,32.6417276358,37.713989709,33.9982294451
101263,28.3339830031,28.844167815,31.430174567,33.4991594667
101264,22.503485812,21.4214797571,21.4214797571,21.4214797571
101265,44.1380605255,40.0378130128,40.1289638266,44.3531733449
101266,27.0963968699,26.8827703572,30.6442425609,27.6600106692
101267,22.3706018983,39.3583485817,31.9788792097,20.2464317333
101268,23.701575836,24.4113078746,29.3859167843,28.3672846412
101269,25.5466812912,23.9287675997,23.9287675997,25.8424766569
101270,37.5907396131,37.9378483631,35.2120555343,36.6818271205
101271,40.4540571835,33.7529930117,33.8515355944,33.7529930117
101272,42.3559813127,42.3559813127,42.2410107246,43.0210489841
101273,27.0809762511,29.9679317434,29.626886806,30.0781908712
101274,86.6655217817,83.4977981392,83.4977981392,83.6329583192
101275,23.512340589,21.3305263883,31.6645012819,26.1995579247
101276,39.8986752282,40.128716721,40.128716721,40.128716721
101277,53.1790714735,53.1790714735,52.998771134,53.3405796026
101278,26.6044129057,32.7679704364,26.8648793464,32.9899941241
101279,25.9055680012,25.9345649953,25.9055680012,25.9055680012
101280,25.8690864016,24.7728768253,36.8311916696,36.0455986128
101281,25.7606725156,27.3608255167,29.0678969247,26.2620646587
101282,23.927407502,27.7301400363,24.4011385924,29.8458061313
101283,43.6967596288,43.6967596288,43.6967596288,54.4999510815
101284,27.5486394738,33.8250432329,32.9923373545,33.7331143022
101285,26.517331163,20.3899164037,21.2074113527,19.4499836992
101286,25.7770478327,25.4360785967,25.6115789526,28.8300889375
101287,48.498899194,48.8227009995,48.58992214,48.498899194
101288,27.7304163581,27.7304163581,27.568182688,27.568182688
101289,33.1260200277,33.3489634092,33.0668798423,34.0039586054
101290,19.513383178,19.803425742,20.9115235663,19.513383178
101291,28.2566521434,30.525253138,32.704636673,28.2566521434
101292,28.8039890452,24.3331987253,25.5615045028,31.8910181791
101293,33.3191546094,40.0816340836,38.8274130443,35.4907107911
101294,20.1610374995,27.5558473672,29.4353753021,35.4730724382
101295,33.711511854,33.9903800409,33.5177670421,33.6196049378
101296,24.4601192537,22.1044825528,24.481254511,28.4710803956
101297,40.0642894652,43.2955866496,37.348861004,37.348861004
101298,37.4129078035,37.0436905844,37.2060447241,38.4037742098
101299,21.4596607211,21.4596607211,21.4596607211,21.4596607211
101300,34.5028699094,23.7654094278,27.0207443727,28.2695511023
101301,28.7489127625,28.7489127625,30.1981142557,28.7489127625
101302,20.7559641442,22.0676188925,20.7559641442,20.7559641442
101303,39.7207986211,43.2913378082,39.7743347471,39.7207986211
101304,30.264832952,42.1571622538,40.3621059331,38.2042170888
101305,32.1649778028,32.43196241,32.1649778028,32.3067597663
101306,55.529754835,49.2551892224,43.4276588213,46.1764886555
101307,48.4701814302,48.3793848371,48.3793848371,48.4701814302
101308,29.3740114959,30.5893651677,30.6931004701,35.0123384633
101309,32.7680624376,35.2304555318,39.2584551083,35.4106072327
101310,27.1222337148,30.4492111879,27.1222337148,30.5183111738
101311,49.7077227991,49.8782506303,49.5160265227,52.9566093525
101312,31.5127140418,31.8239680778,32.460975629,32.291283359
101313,43.0569925353,43.4857128998,50.6032636966,43.0569925353
101314,32.4932600794,26.9772025215,22.7499993884,24.1271872123
101315,29.637408223,32.2985543178,32.0742493568,42.9988648375
101316,21.2579148393,22.1724199378,21.9752597337,28.8414011288
101317,37.3669219673,37.5902399887,37.9823274205,42.328168082
101318,23.9733883234,23.9733883234,25.7404540319,33.0484497929
101319,38.204690071,38.204690071,38.9461474334,38.9742624783
101320,50.4921385601,44.6351184237,46.2599457815,44.6351184237
101321,36.4063372466,36.4063372466,47.6042049313,42.5006464182
101322,38.5075281843,33.3259187793,37.7388117307,33.7556019737
101323,28.6936272109,22.8400748037,28.7591575519,28.6936272109
101324,38.139738849,38.139738849,38.139738849,38.139738849
101325,25.485695306,31.7277397284,28.2978082844,25.0087258656
101326,30.1746389606,30.1746389606,30.1746389606,30.1746389606
101327,35.212844619,35.212844619,35.212844619,35.212844619
101328,25.6571886648,27.8769856629,30.0611632287,25.8648138711
101329,38.7469207107,32.9833157564,36.1938008582,37.0625771274
101330,43.1157061904,43.2187176448,50.3093225763,45.276206272
101331,30.0713331412,32.8192956441,31.1533235452,31.5073927124
101332,31.5308770188,31.5308770188,31.5308770188,31.3461554158
101333,41.9681339856,41.9681339856,31.2450716273,31.2450716273
101334,24.3915091045,30.0535298897,24.3915091045,27.6267787893
101335,32.1260694505,28.1038363412,28.1038363412,28.1038363412
101336,25.0073679379,26.2177799532,30.5147403825,28.8389196676
101337,31.37755023,33.1415423577,27.3555868784,29.4278959926
101338,37.7920889575,37.7920889575,37.7920889575,37.7920889575
101339,26.4085160149,34.3110766755,35.9816270882,22.9302243529
101340,33.246389087,33.246389087,38.8172202124,38.3520652394
101341,29.7520650389,29.7520650389,33.4933726271,29.7520650389
101342,42.3388483618,44.4440299183,40.813757427,42.5734685644
101343,49.2224303172,49.2224303172,60.7517705991,49.2224303172
101344,29.5627063397,25.9315526286,29.1337262083,36.1685245795
101345,36.3005612683,32.0567827829,28.571271417,27.3512885019
101346,34.6459755717,43.2956584155,38.535051746,43.1030956658
101347,30.9937987373,32.3368029909,32.6199516668,32.7623111236
101348,18.5561476217,17.2969735871,20.3192646589,27.5090847946
101349,31.9122926233,32.0267738356,31.9719015418,32.0267738356
101350,35.5895925358,34.9470049036,36.2063026331,31.9220964641
101351,50.4474377243,42.7114476136,46.0243226957,40.2206548864
101352,30.604007117,30.604007117,30.6977120454,33.949324789
101353,37.6781899452,42.3858307415,33.7782929567,38.6171446454
101354,40.479610974,32.6262769626,40.253366729,36.168868866
101355,42.0363718055,44.6848057618,42.0936013692,44.6848057618
101356,37.4716472215,32.9677522388,29.4545919174,37.0208891512
101357,24.9195301709,28.1282167582,31.6834625572,34.4730434363
101358,28.3188888088,23.1241930875,23.1241930875,26.1070955162
101359,25.7400034156,28.6893253255,31.7870861592,19.9336037611
101360,48.0554970359,48.0554970359,48.0554970359,48.0554970359
101361,28.1763701579,31.0252028034,25.9475299024,28.0406945962
101362,29.5741125968,28.6216178747,29.6866006081,28.6126562846
101363,38.3368191317,38.3368191317,35.3575352071,35.3575352071
101364,33.8202955119,39.6331461672,31.324310678,38.3535717158
101365,30.1391498188,29.4762300955,29.6799832591,29.6799832591
101366,30.1220621901,39.1058139708,30.1220621901,30.1220621901
101367,25.6034837286,31.4781711129,23.3388378252,29.0916834445
101368,35.6713448144,37.799251073,33.3773759123,31.3993874688
101369,34.0686632359,34.8716617057,37.5793980269,38.4720416652
