0	1	0	0	culture of Osric Stark	:Osric_Stark	:Northmen
1	1	0	0	allegiance of Osric Stark	:Osric_Stark	:House_Stark,:Night's_Watch
2	1	0	0	episode where Osric Stark was mentioned in	:Osric_Stark	:The_House_of_Black_and_White
0	1	0	0	second side force of Second Siege of Riverrun	:Second_Siege_of_Riverrun	:House_Lannister,:House_Frey
0	1	0	0	what waspreceded by Second Siege of Riverrun	:Second_Siege_of_Riverrun	:Battle_of_the_Bastards
1	1	0	0	what followed Second Siege of Riverrun	:Second_Siege_of_Riverrun	:Battle_of_the_Bastards
2	1	0	0	whose second side is Second Siege of Riverrun	:Second_Siege_of_Riverrun	:War_of_the_Five_Kings
0	1	0	0	what is after No One	:No_One	:Battle_of_the_Bastards_(episode)
0	1	0	0	what is before No One	:No_One	:The_Broken_Man
1	1	0	0	what was followed by No One	:No_One	:The_Broken_Man
2	1	0	0	mentioned is episode No One	:No_One	:Roslin_Tully,:Selwyn_Tarth,:Tully_(son_of_Edmure),:Ray
0	1	0	0	whose allegiance is Aemond Targaryen	:Aemond_Targaryen	:Vhagar
0	1	0	0	whose first side is Aemond Targaryen	:Aemond_Targaryen	:Dance_Over_Storm's_End
1	1	0	0	what Aemond Targaryen is the side one participant of	:Aemond_Targaryen	:Dance_Over_Storm's_End
2	1	0	0	mother of Aemond Targaryen	:Aemond_Targaryen	:Alicent_Hightower
0	1	0	0	whose child is Daeron Targaryen	:Daeron_Targaryen_(son_of_Aegon_V)	:Aegon_V_Targaryen
0	1	0	0	where Daeron Targaryen is	:Daeron_Targaryen_(son_of_Aegon_V)	:King's_Landing
1	1	0	0	episode where Daeron Targaryen was mentioned in	:Daeron_Targaryen_(son_of_Aegon_V)	:Oathkeeper
2	1	0	0	title of Daeron Targaryen	:Daeron_Targaryen_(son_of_Aegon_V)	:Prince
0	1	0	0	where Second Trial by Combat of Tyrion Lannister took place	:Second_Trial_by_Combat_of_Tyrion_Lannister	:King's_Landing,:Red_Keep,:The_Crownlands
0	1	0	0	what a conflict of Second Trial by Combat of Tyrion Lannister is	:Second_Trial_by_Combat_of_Tyrion_Lannister	:War_of_the_Five_Kings
1	1	0	0	what second side of Second Trial by Combat of Tyrion Lannister is	:Second_Trial_by_Combat_of_Tyrion_Lannister	:Tyrion_Lannister,:House_Martell
2	1	0	0	led first side of Second Trial by Combat of Tyrion Lannister	:Second_Trial_by_Combat_of_Tyrion_Lannister	:Tywin_Lannister,:Cersei_Lannister,:Hand_of_the_King
0	1	0	0	last of Mirri Maz Duur	:Mirri_Maz_Duur	:Fire_and_Blood
0	1	0	0	episode Mirri Maz Duur first appeared in	:Mirri_Maz_Duur	:The_Pointy_End
1	1	0	0	where Mirri Maz Duur is	:Mirri_Maz_Duur	:Lhazar
2	1	0	0	what killed Mirri Maz Duur	:Mirri_Maz_Duur	:Daenerys_Targaryen,:Drogo
0	1	0	0	who is a ruler of Bear Island	:Bear_Island	:House_Mormont
0	1	0	0	religion of Bear Island	:Bear_Island	:Old_Gods_of_the_Forest
1	1	0	0	where Bear Island is a place of	:Bear_Island	:The_North,:Kingdom_of_the_North
2	1	0	0	is in Bear Island	:Bear_Island	:Jorah_Mormont,:Jeor_Mormont,:Maege_Mormont,:Lyanna_Mormont
0	1	0	0	who is a ruler of Oldtown	:Oldtown	:House_Hightower
0	1	0	0	located in Oldtown	:Oldtown	:The_Hightower,:The_Citadel
1	1	0	0	is at Oldtown	:Oldtown	:Alicent_Hightower,:Alerie_Tyrell,:Otto_Hightower,:Lynesse_Hightower
2	1	0	0	religion of Oldtown	:Oldtown	:Faith_of_the_Seven
0	1	0	0	allegiance of Moro's bloodrider 1	:Moro's_bloodrider_1	:Moro
0	1	0	0	culture of Moro's bloodrider	:Moro's_bloodrider_1	:Dothraki
1	1	0	0	first episode of Moro's bloodrider 1	:Moro's_bloodrider_1	:The_Red_Woman
2	1	0	0	the season that Moro's bloodrider 1 appeared in	:Moro's_bloodrider_1	:Season_6
0	1	0	0	location of Burning of Harrenhal	:Burning_of_Harrenhal	:Harrenhal,:the_Riverlands
0	1	0	0	first side force of Burning of Harrenhal	:Burning_of_Harrenhal	:Balerion
1	1	0	0	what followed Burning of Harrenhal	:Burning_of_Harrenhal	:Last_Storm
2	1	0	0	what is after Burning of Harrenhal	:Burning_of_Harrenhal	:Last_Storm
0	1	0	0	what second side of Sack of King's Landing is	:Sack_of_King's_Landing	:Iron_Throne
0	1	0	0	what Sack of King's Landing is concurrent with	:Sack_of_King's_Landing	:Siege_of_Storm's_End,:Wildfire_Plot
1	1	0	0	what was preceded by Sack of King's Landing	:Sack_of_King's_Landing	:Siege_of_Storm's_End
2	1	0	0	place of Sack of King's Landing	:Sack_of_King's_Landing	:King's_Landing
0	1	0	0	who died in episode A Man Without Honor	:A_Man_Without_Honor	:Jack,:Billy,:Alton_Lannister
0	1	0	0	first episode is A Man Without Honor	:A_Man_Without_Honor	:Unidentified_handmaiden
1	1	0	0	appeared in A Man Without Honor	:A_Man_Without_Honor	:Torrhen_Karstark,:Jack,:Billy
2	1	0	0	whose last was A Man Without Honor	:A_Man_Without_Honor	:Winterfell_shepherd,:Alton_Lannister,:Drennan,:Copper_King,:Silk_King,:Palla,:Farlen,:Spice_King,:Quaithe
0	1	0	0	preceded by Kingdom of the Iron Islands	:Kingdom_of_the_Iron_Islands	:Iron_Islands
0	1	0	0	who ruled Kingdom of the Iron Islands	:Kingdom_of_the_Iron_Islands	:Kingsmoot
1	1	0	0	religion of Kingdom of the Iron Islands	:Kingdom_of_the_Iron_Islands	:Faith_of_the_Seven,:Drowned_God
2	1	0	0	whose first side is Kingdom of the Iron Islands	:Kingdom_of_the_Iron_Islands	:Andal_Invasion
0	1	0	0	succeeded Luthor Tyrell	:Luthor_Tyrell	:Mace_Tyrell
0	1	0	0	where Luthor Tyrell is	:Luthor_Tyrell	:Highgarden
1	1	0	0	married to Luthor Tyrell	:Luthor_Tyrell	:Olenna_Tyrell
2	1	0	0	culture of Luthor Tyrell	:Luthor_Tyrell	:Andals
0	1	0	0	allegiance of Bolton general	:Bolton_general	:House_Bolton
0	1	0	0	religion of Bolton general	:Bolton_general	:Old_Gods_of_the_Forest
1	1	0	0	location of Bolton general	:Bolton_general	:Westeros,:The_North
2	1	0	0	Bolton general appeared in	:Bolton_general	:Battle_of_the_Bastards_(episode)
0	1	0	0	what killed Qotho	:Qotho	:Daenerys_Targaryen,:Jorah_Mormont
0	1	0	0	first episode of Qotho	:Qotho	:Winter_Is_Coming
1	1	0	0	religion of Qotho	:Qotho	:Great_Stallion
2	1	0	0	culture of Qotho	:Qotho	:Dothraki
0	1	0	0	participated as second side in Trial by Seven of Duncan the Tall	:Trial_by_Seven_of_Duncan_the_Tall	:Baelor_Targaryen_(son_of_Daeron_II),:Duncan_the_Tall,:Lyonel_Baratheon
0	1	0	0	what second side of Trial by Seven of Duncan the Tall is	:Trial_by_Seven_of_Duncan_the_Tall	:Duncan_the_Tall
1	1	0	0	place of Trial by Seven of Duncan the Tall	:Trial_by_Seven_of_Duncan_the_Tall	:The_Reach,:Ashford
2	1	0	0	killed by Trial by Seven of Duncan the Tall	:Trial_by_Seven_of_Duncan_the_Tall	:Baelor_Targaryen_(son_of_Daeron_II)
0	1	0	0	what second side of Rhoynish Wars is	:Rhoynish_Wars	:Valyrian_Freehold
0	1	0	0	what is before Rhoynish Wars	:Rhoynish_Wars	:Ghiscari_Wars
1	1	0	0	side two commander of Rhoynish Wars	:Rhoynish_Wars	:Valyrian_Freehold
2	1	0	0	what is after Rhoynish Wars	:Rhoynish_Wars	:Nymeria's_War
0	1	0	0	where Merry Frey is	:Merry_Frey	:The_Twins
0	1	0	0	allegiance of Merry Frey	:Merry_Frey	:House_Frey
1	1	0	0	family of Merry Frey	:Merry_Frey	:Walder_Frey,:Roslin_Tully,:Shirei_Frey,:Walda_Frey_(The_Rains_of_Castamere),:Derwa_Frey,:Waldra_Frey,:Walda_Bolton,:Sarra_Frey,:Serra_Frey,:Neyela_Frey,:Janeya_Frey,:Freya_Frey,:Marianne_Frey
2	1	0	0	culture of Merry Frey	:Merry_Frey	:Andals
0	1	0	0	mentioned is episode The Night Lands	:The_Night_Lands	:Mance_Rayder,:Joanna_Lannister,:Rodrik_Greyjoy,:Maron_Greyjoy,:Marya_Seaworth
0	1	0	0	whose death episode is The Night Lands	:The_Night_Lands	:Rakharo
1	1	0	0	first episode is The Night Lands	:The_Night_Lands	:Balon_Greyjoy,:Yara_Greyjoy,:Podrick_Payne,:Salladhor_Saan
2	1	0	0	whose last was The Night Lands	:The_Night_Lands	:Rakharo
0	1	0	0	what Lyanna Mormont is the side two commander of	:Lyanna_Mormont	:War_of_the_Five_Kings
0	1	0	0	the season that Lyanna Mormont appeared in	:Lyanna_Mormont	:Season_6,:Season_7
1	1	0	0	first episode of Lyanna Mormont	:Lyanna_Mormont	:The_Broken_Man
2	1	0	0	allegiance of Lyanna Mormont	:Lyanna_Mormont	:House_Stark,:House_Mormont
0	1	0	0	title of Grey Worm	:Grey_Worm	:Unsullied
0	1	0	0	culture of Grey Worm	:Grey_Worm	:Summer_Islands
1	1	0	0	allegiance of Grey Worm	:Grey_Worm	:House_Targaryen,:Unsullied
2	1	0	0	location of Grey Worm	:Grey_Worm	:Summer_Islands
0	1	0	0	what second side of Fall of the Night's King is	:Fall_of_the_Night's_King	:Night's_Watch
0	1	0	0	what is after Fall of the Night's King	:Fall_of_the_Night's_King	:Andal_Invasion
1	1	0	0	what was concurrent with Fall of the Night's King	:Fall_of_the_Night's_King	:Unification_of_the_North
2	1	0	0	what first side of Fall of the Night's King is	:Fall_of_the_Night's_King	:House_Stark,:Free_Folk
0	1	0	0	whose first side is First Men	:First_Men	:Andal_Invasion,:The_Long_Night
0	1	0	0	whose culture is First Men	:First_Men	:The_North,:Dorne,:Kingdom_of_the_North,:The_Vale_of_Arryn,:The_Riverlands,:Night_King,:Principality_of_Dorne,:The_Neck,:Brandon_Stark_(the_Builder),:Kingdom_of_the_River_and_the_Hills,:Kingdom_of_the_Mountain_and_the_Vale,:Torrhen_Stark,:The_Gift,:Garth_Gardener,:Night's_King,:Robar_II_Royce
1	1	0	0	whose allegiance is First Men	:First_Men	:Night_King
2	1	0	0	whose second side is First Men	:First_Men	:Battle_of_the_Seven_Stars
0	1	0	0	what Yohn Royce is the side two commander of	:Yohn_Royce	:War_of_the_Five_Kings
0	1	0	0	where Yohn Royce is	:Yohn_Royce	:Runestone
1	1	0	0	the season that Yohn Royce appeared in	:Yohn_Royce	:Season_6,:Season_4,:Season_5,:Season_7
2	1	0	0	what Yohn Royce is the side one commander of	:Yohn_Royce	:Battle_of_the_Bastards
0	1	0	0	is in Horn Hill	:Horn_Hill	:Samwell_Tarly,:Randyll_Tarly,:Dickon_Tarly,:Talla_Tarly
0	1	0	0	location of Horn Hill	:Horn_Hill	:Westeros,:The_Reach
1	1	0	0	has the Horn Hill castle	:Horn_Hill	:The_Reach,:Kingdom_of_the_Reach
2	1	0	0	religion of Horn Hill	:Horn_Hill	:Faith_of_the_Seven
0	1	0	0	where Katrina Umber is	:Katrina_Umber	:Castle_Cerwyn
0	1	0	0	the season that Katrina Umber appeared in	:Katrina_Umber	:Season_1
1	1	0	0	whose spouse is Katrina Umber	:Katrina_Umber	:Joseth_Umber
2	1	0	0	religion of Katrina Umber	:Katrina_Umber	:Old_Gods_of_the_Forest
0	1	0	0	the season that Alys Karstark appeared in	:Alys_Karstark	:Season_7
0	1	0	0	whose sibling is Alys Karstark	:Alys_Karstark	:Harrion_Karstark,:Harald_Karstark,:Torrhen_Karstark
1	1	0	0	religion of Alys Karstark	:Alys_Karstark	:Old_Gods_of_the_Forest
2	1	0	0	whose child is Alys Karstark	:Alys_Karstark	:Rickard_Karstark
0	1	0	0	species of Nymeria	:Nymeria_(direwolf)	:Direwolves
0	1	0	0	allegiance of Nymeria	:Nymeria_(direwolf)	:Arya_Stark
1	1	0	0	whose family is Nymeria	:Nymeria_(direwolf)	:Summer,:Shaggydog,:Grey_Wind,:Lady
2	1	0	0	family of Nymeria	:Nymeria_(direwolf)	:Summer,:Ghost,:Shaggydog,:Grey_Wind,:Lady
0	1	0	0	the season that Morgan appeared in	:Morgan	:Season_6
0	1	0	0	allegiance of Morgan	:Morgan	:Brotherhood_Without_Banners
1	1	0	0	religion of Morgan	:Morgan	:R'hllor
2	1	0	0	death episode of Morgan	:Morgan	:No_One
0	1	0	0	last of Grenn	:Grenn	:The_Children,:The_Watchers_on_the_Wall
0	1	0	0	whose first side casualty is Grenn	:Grenn	:Battle_of_Castle_Black
1	1	0	0	what caused death of Grenn	:Grenn	:Mag_Mar_Tun_Doh_Weg
2	1	0	0	allegiance of Grenn	:Grenn	:Night's_Watch
0	1	0	0	whose child is Malcolm Branfield	:Malcolm_Branfield	:Branfield_(Lord)
0	1	0	0	first episode of Malcolm Branfield	:Malcolm_Branfield	:Iron_From_Ice
1	1	0	0	whose sibling is Malcolm Branfield	:Malcolm_Branfield	:Elissa_Forrester
2	1	0	0	father of Malcolm Branfield	:Malcolm_Branfield	:Branfield_(Lord)
0	1	0	0	death episode of Son of the Harpy	:Son_of_the_Harpy	:The_House_of_Black_and_White
0	1	0	0	allegiance of Son of the Harpy	:Son_of_the_Harpy	:Sons_of_the_Harpy
1	1	0	0	place of Son of the Harpy	:Son_of_the_Harpy	:Meereen
2	1	0	0	Son of the Harpy appeared in	:Son_of_the_Harpy	:The_House_of_Black_and_White
0	1	0	0	whose first side casualty is Vayon Poole	:Vayon_Poole	:Massacre_in_the_Red_Keep
0	1	0	0	allegiance of Vayon Poole	:Vayon_Poole	:House_Stark
1	1	0	0	Vayon Poole appeared in	:Vayon_Poole	:The_Pointy_End
2	1	0	0	the season that Vayon Poole appeared in	:Vayon_Poole	:Season_1
0	1	0	0	what killed Willis Wode	:Willis_Wode	:Hill_tribes
0	1	0	0	the season that Willis Wode appeared in	:Willis_Wode	:Season_1
1	1	0	0	culture of Willis Wode	:Willis_Wode	:Andals
2	1	0	0	title of Willis Wode	:Willis_Wode	:Knighthood
0	1	0	0	culture of Talia Forrester	:Talia_Forrester	:Northmen
0	1	0	0	whose child is Talia Forrester	:Talia_Forrester	:Gregor_Forrester,:Elissa_Forrester
1	1	0	0	whose sibling is Talia Forrester	:Talia_Forrester	:Rodrik_Forrester,:Asher_Forrester,:Ethan_Forrester,:Ryon_Forrester,:Mira_Forrester,:Elsera_Snow,:Josera_Snow
2	1	0	0	sibling of Talia Forrester	:Talia_Forrester	:Rodrik_Forrester,:Asher_Forrester,:Ryon_Forrester,:Mira_Forrester,:Elsera_Snow,:Josera_Snow
0	1	0	0	allegiance of Allana Tyrell	:Allana_Tyrell	:House_Tyrell
0	1	0	0	episode where Allana Tyrell was mentioned in	:Allana_Tyrell	:And_Now_His_Watch_is_Ended
1	1	0	0	culture of Allana Tyrell	:Allana_Tyrell	:Andals
2	1	0	0	the season that Allana Tyrell appeared in	:Allana_Tyrell	:Season_3
0	1	0	0	spouse of Minisa Tully	:Minisa_Tully	:Hoster_Tully
0	1	0	0	whose spouse is Minisa Tully	:Minisa_Tully	:Hoster_Tully
1	1	0	0	whose mother is Minisa Tully	:Minisa_Tully	:Catelyn_Stark,:Edmure_Tully,:Lysa_Arryn
2	1	0	0	place of Minisa Tully	:Minisa_Tully	:Harrenhal
0	1	0	0	side two commander of Raid on Craster's Keep	:Raid_on_Craster's_Keep	:Karl_Tanner
0	1	0	0	first side force of Raid on Craster's Keep	:Raid_on_Craster's_Keep	:Ghost,:Hodor,:Eddison_Tollett,:Grenn,:Jojen_Reed,:Meera_Reed,:Locke
1	1	0	0	what a conflict of Raid on Craster's Keep is	:Raid_on_Craster's_Keep	:War_of_the_Five_Kings,:Conflict_Beyond_the_Wall
2	1	0	0	first side casualty of Raid on Craster's Keep	:Raid_on_Craster's_Keep	:Locke
0	1	0	0	sibling of Alysanne Targaryen	:Alysanne_Targaryen	:Rhaena_Targaryen_(daughter_of_Aenys),:Aegon_Targaryen_(son_of_Aenys)
0	1	0	0	father of Alysanne Targaryen	:Alysanne_Targaryen	:Aenys_Targaryen
1	1	0	0	married to Alysanne Targaryen	:Alysanne_Targaryen	:Jaehaerys_I_Targaryen
2	1	0	0	whose child is Alysanne Targaryen	:Alysanne_Targaryen	:Aenys_Targaryen
0	1	0	0	the season that Unidentified handmaiden appeared in	:Unidentified_handmaiden	:Season_6,:Season_3,:Season_4,:Season_2
0	1	0	0	episode Unidentified handmaiden first appeared in	:Unidentified_handmaiden	:A_Man_Without_Honor
0	1	0	0	allegiance of Unidentified handmaiden	:Unidentified_handmaiden	:Cersei_Lannister
0	1	0	0	regional capital of Kingdom of the Mountain and the Vale	:Kingdom_of_the_Mountain_and_the_Vale	:The_Eyrie
0	1	0	0	location of Kingdom of the Mountain and the Vale	:Kingdom_of_the_Mountain_and_the_Vale	:Westeros
1	1	0	0	culture of Kingdom of the Mountain and the Vale	:Kingdom_of_the_Mountain_and_the_Vale	:Andals,:First_Men
2	1	0	0	founder of Kingdom of the Mountain and the Vale	:Kingdom_of_the_Mountain_and_the_Vale	:Artys_Arryn
0	1	0	0	whose title is Thenns	:Thenns	:Styr
0	1	0	0	what Thenns is the side two commander of	:Thenns	:Battle_of_Castle_Black,:Sack_of_Mole's_Town
1	1	0	0	where Thenns is a place of	:Thenns	:Beyond_the_Wall
2	1	0	0	whose culture is Thenns	:Thenns	:Styr,:Loboda,:Thenn_warg
0	1	0	0	end of Robert's Rebellion	:Robert's_Rebellion	:Sack_of_King's_Landing,:Assault_on_Dragonstone
0	1	0	0	what preceded Robert's Rebellion	:Robert's_Rebellion	:Defiance_of_Duskendale
1	1	0	0	what is after Robert's Rebellion	:Robert's_Rebellion	:Greyjoy_Rebellion
2	1	0	0	what Robert's Rebellion is a conflict of	:Robert's_Rebellion	:Battle_of_the_Trident,:Sack_of_King's_Landing,:Siege_of_Storm's_End,:Battle_of_the_Bells,:Showdown_at_the_Tower_of_Joy,:Execution_of_Rickard_and_Brandon_Stark,:Wildfire_Plot,:Battle_of_Ashford,:Assault_on_Dragonstone,:Battle_of_Summerhall
0	1	0	0	location of The Twins	:The_Twins	:Westeros,:The_Riverlands
0	1	0	0	religion of The Twins	:The_Twins	:Faith_of_the_Seven
1	1	0	0	The Twins is a castle in	:The_Twins	:The_Riverlands,:Kingdom_of_the_River_and_the_Hills
2	1	0	0	is in The Twins	:The_Twins	:Walder_Frey,:Roslin_Tully,:Lothar_Frey,:Walder_Rivers,:Shirei_Frey,:Walda_Frey_(The_Rains_of_Castamere),:Stevron_Frey,:Derwa_Frey,:Waldra_Frey,:Waldron_Frey,:Olyvar_Frey,:Ryger_Rivers,:Arwaya_Frey,:Walda_Bolton,:Merry_Frey,:Sarra_Frey,:Serra_Frey,:Neyela_Frey,:Janeya_Frey,:Freya_Frey,:Tully_(son_of_Edmure),:Marianne_Frey
0	1	0	0	culture of Petyr Karstark	:Petyr_Karstark	:Northmen
0	1	0	0	whose family is Petyr Karstark	:Petyr_Karstark	:Beric_Karstark,:Mara_Karstark
1	1	0	0	the season that Petyr Karstark appeared in	:Petyr_Karstark	:Season_1
2	1	0	0	episode where Petyr Karstark was mentioned in	:Petyr_Karstark	:A_Golden_Crown
0	1	0	0	culture of Stokeworth	:Stokeworth_(Lord)	:Andals
0	1	0	0	whose spouse is Stokeworth	:Stokeworth_(Lord)	:Tanda_Stokeworth
1	1	0	0	where Stokeworth is	:Stokeworth_(Lord)	:Castle_Stokeworth
2	1	0	0	the season that Stokeworth appeared in	:Stokeworth_(Lord)	:Season_4
0	1	0	0	first episode is Walk of Punishment	:Walk_of_Punishment	:Edmure_Tully,:Sam,:Brynden_Tully,:Willem_Lannister,:Martyn_Lannister,:Karl_Tanner,:Greizhen_mo_Ullhor
0	1	0	0	mentioned is episode Walk of Punishment	:Walk_of_Punishment	:Rhaegar_Targaryen,:Yara_Greyjoy,:Selwyn_Tarth
0	1	0	0	appeared in Walk of Punishment	:Walk_of_Punishment	:Hoster_Tully,:Craster's_younger_wife_(Walk_of_Punishment),:Craster's_wife_(Walk_of_Punishment)
0	1	0	0	culture of Illyrio Mopatis	:Illyrio_Mopatis	:Pentos
0	1	0	0	where Illyrio Mopatis is a place of	:Illyrio_Mopatis	:Pentos
1	1	0	0	location of Illyrio Mopatis	:Illyrio_Mopatis	:Pentos
2	1	0	0	title of Illyrio Mopatis	:Illyrio_Mopatis	:Pentos
0	1	0	0	title of Brandon Stark	:Bran_Stark	:Prince,:Lord_of_Winterfell
0	1	0	0	died from Bran Stark	:Bran_Stark	:Hodor,:Leaf,:Locke
1	1	0	0	whose first side force is Brandon Stark	:Bran_Stark	:Battle_at_the_Cave_of_the_Three-eyed_Raven
2	1	0	0	the season that Brandon Stark appeared in	:Bran_Stark	:Season_1,:Season_6,:Season_3,:Season_4,:Season_2,:Season_7
0	1	0	0	religion of Karhold	:Karhold	:Old_Gods_of_the_Forest
0	1	0	0	has the Karhold castle	:Karhold	:The_North,:Kingdom_of_the_North
1	1	0	0	location of Karhold	:Karhold	:Westeros,:The_North
2	1	0	0	is at Karhold	:Karhold	:Rickard_Karstark,:Harrion_Karstark,:Harald_Karstark,:Commard_Karstark,:Laurence_Karstark,:Petyr_Karstark,:Torrhen_Karstark,:Berrican_Karstark,:Jon_Karstark,:Beric_Karstark,:Alys_Karstark,:Karstark_lookout
0	1	0	0	where Liberation of Harrenhal happened	:Liberation_of_Harrenhal	:Harrenhal,:the_Riverlands
0	1	0	0	what was followed by Liberation of Harrenhal	:Liberation_of_Harrenhal	:Sack_of_Winterfell,:Battle_of_Stone_Mill,:Surrender_of_the_Crag
1	1	0	0	what second side of Liberation of Harrenhal is	:Liberation_of_Harrenhal	:House_Lannister,:House_Clegane
2	1	0	0	Liberation of Harrenhal is a battle of	:Liberation_of_Harrenhal	:War_of_the_Five_Kings
0	1	0	0	father of Jaehaera Targaryen	:Jaehaera_Targaryen	:Aegon_II_Targaryen
0	1	0	0	culture of Jaehaera Targaryen	:Jaehaera_Targaryen	:Valyrians
1	1	0	0	where Jaehaera Targaryen is	:Jaehaera_Targaryen	:King's_Landing,:Red_Keep
2	1	0	0	what Jaehaera Targaryen is the side one participant of	:Jaehaera_Targaryen	:Assassination_at_the_Red_Keep
0	1	0	0	the season that Viserys I Targaryen appeared in	:Viserys_I_Targaryen	:Season_1
0	1	0	0	allegiance of Viserys I Targaryen	:Viserys_I_Targaryen	:House_Targaryen
1	1	0	0	whose title is Viserys I Targaryen	:Viserys_I_Targaryen	:Alicent_Hightower
2	1	0	0	preceded by Viserys I Targaryen	:Viserys_I_Targaryen	:Aegon_II_Targaryen
0	1	0	0	the season that Marei appeared in	:Marei	:Season_6,:Season_3,:Season_4,:Season_2,:Season_5,:Season_7
0	1	0	0	allegiance of Marei	:Marei	:Petyr_Baelish
2	1	0	0	episode Marei first appeared in	:Marei	:The_North_Remembers
0	1	0	0	acted as Dongo	:Dongo	:Ian_Whyte
0	1	0	0	where Dongo died for second side	:Dongo	:Battle_of_Castle_Black
1	1	0	0	allegiance of Dongo	:Dongo	:Free_Folk
2	1	0	0	the season that Dongo appeared in	:Dongo	:Season_3,:Season_4
0	1	0	0	whom Melisandre is a lover of	:Melisandre	:Stannis_Baratheon
0	1	0	0	first episode of Melisandre	:Melisandre	:The_North_Remembers
1	1	0	0	the season that Melisandre appeared in	:Melisandre	:Season_6,:Season_3,:Season_4,:Season_2,:Season_5,:Season_7
2	1	0	0	died from Melisandre	:Melisandre	:Renly_Baratheon,:Mance_Rayder,:Shireen_Baratheon,:Axell_Florent
0	1	0	0	religion of The Citadel	:The_Citadel	:Faith_of_the_Seven
0	1	0	0	location of The Citadel	:The_Citadel	:The_Reach,:Oldtown
1	1	0	0	who rules The Citadel	:The_Citadel	:Maesters,:House_Hightower
2	1	0	0	where The Citadel is a place of	:The_Citadel	:Oldtown
0	1	0	0	father of Arthur Dayne	:Arthur_Dayne	:Beric_Dayne
0	1	0	0	place of Arthur Dayne	:Arthur_Dayne	:Starfall
1	1	0	0	what Arthur Dayne is the side two commander of	:Arthur_Dayne	:Robert's_Rebellion
2	1	0	0	episode where Arthur Dayne died	:Arthur_Dayne	:Oathbreaker
0	1	0	0	religion of Raymun Darry	:Raymun_Darry	:Faith_of_the_Seven
0	1	0	0	location of Raymun Darry	:Raymun_Darry	:the_Riverlands
1	1	0	0	what caused death of Raymun Darry	:Raymun_Darry	:Gregor_Clegane,:Battle_at_the_Mummer's_Ford
2	1	0	0	culture of Raymun Darry	:Raymun_Darry	:Andals
0	1	0	0	place of Mutiny at Castle Black	:Mutiny_at_Castle_Black	:Castle_Black
0	1	0	0	what preceded Mutiny at Castle Black	:Mutiny_at_Castle_Black	:Massacre_at_Hardhome
1	1	0	0	what a conflict of Mutiny at Castle Black is	:Mutiny_at_Castle_Black	:Conflict_Beyond_the_Wall
2	1	0	0	what followed Mutiny at Castle Black	:Mutiny_at_Castle_Black	:Battle_at_the_Cave_of_the_Three-eyed_Raven
0	1	0	0	first episode of Unella	:Unella	:The_Gift_(episode)
0	1	0	0	religion of Unella	:Unella	:Faith_of_the_Seven
1	1	0	0	last of Unella	:Unella	:The_Winds_of_Winter
2	1	0	0	the season that Unella appeared in	:Unella	:Season_6,:Season_5
0	1	0	0	whose last was Oathkeeper	:Oathkeeper	:Great_Master_1_(Breaker_of_Chains)
0	1	0	0	who died in episode Oathkeeper	:Oathkeeper	:Great_Master_1_(Breaker_of_Chains)
1	1	0	0	first episode is Oathkeeper	:Oathkeeper	:Night_King,:Morag,:Sissy,:Mossador
2	1	0	0	appeared in Oathkeeper	:Oathkeeper	:Craster's_last_son,:Craster's_wife_3_(Oathkeeper),:Craster's_wife_2_(Oathkeeper)
0	1	0	0	whose last was Fire and Blood	:Fire_and_Blood	:Eddard_Stark,:Drogo,:Jon_Umber_(Greatjon),:Maege_Mormont,:Galbart_Glover,:Mirri_Maz_Duur,:Mordane,:Leo_Lefford
0	1	0	0	first episode is Fire and Blood	:Fire_and_Blood	:Rickard_Karstark,:Drogon,:Viserion,:Rhaegal,:Jaqen_H'ghar,:Hot_Pie,:Rorge,:Biter,:Lommy
1	1	0	0	appeared in Fire and Blood	:Fire_and_Blood	:Addam_Marbrand,:Harys_Swyft,:Jonos_Bracken
2	1	0	0	mentioned is episode Fire and Blood	:Fire_and_Blood	:Rhaegar_Targaryen
0	1	0	0	whose child is Duncan Targaryen	:Duncan_Targaryen	:Aegon_V_Targaryen
0	1	0	0	sibling of Duncan Targaryen	:Duncan_Targaryen	:Aerys_II_Targaryen,:Rhaella_Targaryen,:Daeron_Targaryen_(son_of_Aegon_V)
1	1	0	0	father of Duncan Targaryen	:Duncan_Targaryen	:Aegon_V_Targaryen
2	1	0	0	culture of Duncan Targaryen	:Duncan_Targaryen	:Valyrians
0	1	0	0	commanded second side in War of the Ninepenny Kings	:War_of_the_Ninepenny_Kings	:Maelys_Blackfyre
0	1	0	0	killed by War of the Ninepenny Kings	:War_of_the_Ninepenny_Kings	:Ormund_Baratheon
1	1	0	0	commanded one side in War of the Ninepenny Kings	:War_of_the_Ninepenny_Kings	:Aegon_V_Targaryen,:Barristan_Selmy,:Hoster_Tully,:Brynden_Tully,:Baelish_(father_of_Petyr)
2	1	0	0	what is before War of the Ninepenny Kings	:War_of_the_Ninepenny_Kings	:Blackfyre_Rebellion
0	1	0	0	what caused death of Royland Degore	:Royland_Degore	:Rodrik_Forrester,:Battle_of_Ironrath
0	1	0	0	what Royland Degore is the side one commander of	:Royland_Degore	:Battle_of_Ironrath,:Forrester-Whitehill_conflict,:Ambush_at_the_Harbor
1	1	0	0	allegiance of Royland Degore	:Royland_Degore	:House_Forrester,:House_Whitehill
